gene	category	report_path	syntax	source_image	is_external	resolved_path	exists	reason	suggested_markdown_path
EXD2	chromatin	detail/chromatin/EXD2/EXD2-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/EXD2/EXD2-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/EXD2/EXD2-PAE.png	True	resolved	detail/chromatin/EXD2/EXD2-PAE.png
EXD2	chromatin	detail/chromatin/EXD2/EXD2-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/EXD2/EXD2-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/EXD2/EXD2-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/EXD2/EXD2-PAE.png
FAM131A	chromatin	detail/chromatin/FAM131A/FAM131A-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/FAM131A/IF_images/A-431_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/FAM131A/IF_images/A-431_1.jpg	True	resolved	detail/chromatin/FAM131A/IF_images/A-431_1.jpg
FAM131A	chromatin	detail/chromatin/FAM131A/FAM131A-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/FAM131A/IF_images/U-251MG_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/FAM131A/IF_images/U-251MG_1.jpg	True	resolved	detail/chromatin/FAM131A/IF_images/U-251MG_1.jpg
FAM131A	chromatin	detail/chromatin/FAM131A/FAM131A-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/FAM131A/FAM131A-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/FAM131A/FAM131A-PAE.png	True	resolved	detail/chromatin/FAM131A/FAM131A-PAE.png
FAM131A	chromatin	detail/chromatin/FAM131A/FAM131A-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/FAM131A/FAM131A-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/FAM131A/FAM131A-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/FAM131A/FAM131A-PAE.png
FBXO18	chromatin	detail/chromatin/FBXO18/FBXO18-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/FBXO18/FBXO18-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/FBXO18/FBXO18-PAE.png	True	resolved	detail/chromatin/FBXO18/FBXO18-PAE.png
FBXO18	chromatin	detail/chromatin/FBXO18/FBXO18-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/FBXO18/FBXO18-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/FBXO18/FBXO18-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/FBXO18/FBXO18-PAE.png
GINS4	chromatin	detail/chromatin/GINS4/GINS4-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/GINS4/IF_images/GINS4_IF_red_green.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/GINS4/IF_images/GINS4_IF_red_green.jpg	True	resolved	detail/chromatin/GINS4/IF_images/GINS4_IF_red_green.jpg
GINS4	chromatin	detail/chromatin/GINS4/GINS4-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/GINS4/GINS4-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/GINS4/GINS4-PAE.png	True	resolved	detail/chromatin/GINS4/GINS4-PAE.png
GINS4	chromatin	detail/chromatin/GINS4/GINS4-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/GINS4/GINS4-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/GINS4/GINS4-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/GINS4/GINS4-PAE.png
HP1BP3	chromatin	detail/chromatin/HP1BP3/HP1BP3-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/HP1BP3/IF_images/856_D6_1_red_green.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/HP1BP3/IF_images/856_D6_1_red_green.jpg	True	resolved	detail/chromatin/HP1BP3/IF_images/856_D6_1_red_green.jpg
HP1BP3	chromatin	detail/chromatin/HP1BP3/HP1BP3-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/HP1BP3/IF_images/877_F1_5_red_green.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/HP1BP3/IF_images/877_F1_5_red_green.jpg	True	resolved	detail/chromatin/HP1BP3/IF_images/877_F1_5_red_green.jpg
HP1BP3	chromatin	detail/chromatin/HP1BP3/HP1BP3-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/HP1BP3/HP1BP3-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/HP1BP3/HP1BP3-PAE.png	True	resolved	detail/chromatin/HP1BP3/HP1BP3-PAE.png
HP1BP3	chromatin	detail/chromatin/HP1BP3/HP1BP3-evaluation.md	obsidian	HP1BP3-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/HP1BP3/HP1BP3-PAE.png	True	resolved	detail/chromatin/HP1BP3/HP1BP3-PAE.png
HP1BP3	chromatin	detail/chromatin/HP1BP3/HP1BP3-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/HP1BP3/HP1BP3-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/HP1BP3/HP1BP3-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/HP1BP3/HP1BP3-PAE.png
IHO1	chromatin	detail/chromatin/IHO1/IHO1-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/IHO1/IF_images/BJ-Human-fibroblast_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/IHO1/IF_images/BJ-Human-fibroblast_1.jpg	True	resolved	detail/chromatin/IHO1/IF_images/BJ-Human-fibroblast_1.jpg
IHO1	chromatin	detail/chromatin/IHO1/IHO1-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/IHO1/IF_images/SiHa_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/IHO1/IF_images/SiHa_1.jpg	True	resolved	detail/chromatin/IHO1/IF_images/SiHa_1.jpg
IHO1	chromatin	detail/chromatin/IHO1/IHO1-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/IHO1/IHO1-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/IHO1/IHO1-PAE.png	True	resolved	detail/chromatin/IHO1/IHO1-PAE.png
IHO1	chromatin	detail/chromatin/IHO1/IHO1-evaluation.md	obsidian	IHO1-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/IHO1/IHO1-PAE.png	True	resolved	detail/chromatin/IHO1/IHO1-PAE.png
IHO1	chromatin	detail/chromatin/IHO1/IHO1-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/IHO1/IHO1-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/IHO1/IHO1-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/IHO1/IHO1-PAE.png
JADE1	chromatin	detail/chromatin/JADE1/JADE1-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/JADE1/IF_images/HeLa_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/JADE1/IF_images/HeLa_1.jpg	True	resolved	detail/chromatin/JADE1/IF_images/HeLa_1.jpg
JADE1	chromatin	detail/chromatin/JADE1/JADE1-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/JADE1/IF_images/U2OS_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/JADE1/IF_images/U2OS_1.jpg	True	resolved	detail/chromatin/JADE1/IF_images/U2OS_1.jpg
JADE1	chromatin	detail/chromatin/JADE1/JADE1-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/JADE1/JADE1-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/JADE1/JADE1-PAE.png	True	resolved	detail/chromatin/JADE1/JADE1-PAE.png
JADE1	chromatin	detail/chromatin/JADE1/JADE1-evaluation.md	obsidian	JADE1-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/JADE1/JADE1-PAE.png	True	resolved	detail/chromatin/JADE1/JADE1-PAE.png
JADE1	chromatin	detail/chromatin/JADE1/JADE1-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/JADE1/JADE1-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/JADE1/JADE1-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/JADE1/JADE1-PAE.png
LRWD1	chromatin	detail/chromatin/LRWD1/LRWD1-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/LRWD1/IF_images/A-431_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/LRWD1/IF_images/A-431_1.jpg	True	resolved	detail/chromatin/LRWD1/IF_images/A-431_1.jpg
LRWD1	chromatin	detail/chromatin/LRWD1/LRWD1-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/LRWD1/IF_images/U-251MG_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/LRWD1/IF_images/U-251MG_1.jpg	True	resolved	detail/chromatin/LRWD1/IF_images/U-251MG_1.jpg
LRWD1	chromatin	detail/chromatin/LRWD1/LRWD1-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/LRWD1/LRWD1-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/LRWD1/LRWD1-PAE.png	True	resolved	detail/chromatin/LRWD1/LRWD1-PAE.png
LRWD1	chromatin	detail/chromatin/LRWD1/LRWD1-evaluation.md	obsidian	LRWD1-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/LRWD1/LRWD1-PAE.png	True	resolved	detail/chromatin/LRWD1/LRWD1-PAE.png
LRWD1	chromatin	detail/chromatin/LRWD1/LRWD1-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/LRWD1/LRWD1-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/LRWD1/LRWD1-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/LRWD1/LRWD1-PAE.png
MACROH2A2	chromatin	detail/chromatin/MACROH2A2/MACROH2A2-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/MACROH2A2/IF_images/A-431_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/MACROH2A2/IF_images/A-431_1.jpg	True	resolved	detail/chromatin/MACROH2A2/IF_images/A-431_1.jpg
MACROH2A2	chromatin	detail/chromatin/MACROH2A2/MACROH2A2-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/MACROH2A2/IF_images/U-251MG_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/MACROH2A2/IF_images/U-251MG_1.jpg	True	resolved	detail/chromatin/MACROH2A2/IF_images/U-251MG_1.jpg
MACROH2A2	chromatin	detail/chromatin/MACROH2A2/MACROH2A2-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/MACROH2A2/MACROH2A2-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/MACROH2A2/MACROH2A2-PAE.png	True	resolved	detail/chromatin/MACROH2A2/MACROH2A2-PAE.png
MACROH2A2	chromatin	detail/chromatin/MACROH2A2/MACROH2A2-evaluation.md	obsidian	MACROH2A2-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/MACROH2A2/MACROH2A2-PAE.png	True	resolved	detail/chromatin/MACROH2A2/MACROH2A2-PAE.png
MACROH2A2	chromatin	detail/chromatin/MACROH2A2/MACROH2A2-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/MACROH2A2/MACROH2A2-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/MACROH2A2/MACROH2A2-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/MACROH2A2/MACROH2A2-PAE.png
MPHOSPH8	chromatin	detail/chromatin/MPHOSPH8/MPHOSPH8-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/MPHOSPH8/IF_images/A-431_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/MPHOSPH8/IF_images/A-431_1.jpg	True	resolved	detail/chromatin/MPHOSPH8/IF_images/A-431_1.jpg
MPHOSPH8	chromatin	detail/chromatin/MPHOSPH8/MPHOSPH8-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/MPHOSPH8/IF_images/U-251MG_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/MPHOSPH8/IF_images/U-251MG_1.jpg	True	resolved	detail/chromatin/MPHOSPH8/IF_images/U-251MG_1.jpg
MPHOSPH8	chromatin	detail/chromatin/MPHOSPH8/MPHOSPH8-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/MPHOSPH8/MPHOSPH8-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/MPHOSPH8/MPHOSPH8-PAE.png	True	resolved	detail/chromatin/MPHOSPH8/MPHOSPH8-PAE.png
MPHOSPH8	chromatin	detail/chromatin/MPHOSPH8/MPHOSPH8-evaluation.md	obsidian	MPHOSPH8-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/MPHOSPH8/MPHOSPH8-PAE.png	True	resolved	detail/chromatin/MPHOSPH8/MPHOSPH8-PAE.png
MPHOSPH8	chromatin	detail/chromatin/MPHOSPH8/MPHOSPH8-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/MPHOSPH8/MPHOSPH8-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/MPHOSPH8/MPHOSPH8-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/MPHOSPH8/MPHOSPH8-PAE.png
NAP1L1	chromatin	detail/chromatin/NAP1L1/NAP1L1-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/NAP1L1/NAP1L1-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/NAP1L1/NAP1L1-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/NAP1L1/NAP1L1-PAE.png
NAP1L2	chromatin	detail/chromatin/NAP1L2/NAP1L2-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/NAP1L2/IF_images/NAP1L2_IF_blue_red_green.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/NAP1L2/IF_images/NAP1L2_IF_blue_red_green.jpg	True	resolved	detail/chromatin/NAP1L2/IF_images/NAP1L2_IF_blue_red_green.jpg
NAP1L2	chromatin	detail/chromatin/NAP1L2/NAP1L2-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/NAP1L2/NAP1L2-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/NAP1L2/NAP1L2-PAE.png	True	resolved	detail/chromatin/NAP1L2/NAP1L2-PAE.png
NAP1L2	chromatin	detail/chromatin/NAP1L2/NAP1L2-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/NAP1L2/NAP1L2-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/NAP1L2/NAP1L2-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/NAP1L2/NAP1L2-PAE.png
NCAPD2	chromatin	detail/chromatin/NCAPD2/NCAPD2-evaluation.md	obsidian	NCAPD2-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/NCAPD2/NCAPD2-PAE.png	True	resolved	detail/chromatin/NCAPD2/NCAPD2-PAE.png
NCAPD2	chromatin	detail/chromatin/NCAPD2/NCAPD2-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/NCAPD2/IF_images/NCAPD2_IF_638_E4_2_blue_red_green.jpg	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/NCAPD2/IF_images/NCAPD2_IF_638_E4_2_blue_red_green.jpg	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/NCAPD2/IF_images/NCAPD2_IF_638_E4_2_blue_red_green.jpg
NCAPD2	chromatin	detail/chromatin/NCAPD2/NCAPD2-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/NCAPD2/NCAPD2-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/NCAPD2/NCAPD2-PAE.png	True	resolved	detail/chromatin/NCAPD2/NCAPD2-PAE.png
NCAPD2	chromatin	detail/chromatin/NCAPD2/NCAPD2-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/NCAPD2/NCAPD2-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/NCAPD2/NCAPD2-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/NCAPD2/NCAPD2-PAE.png
NCBP2	chromatin	detail/chromatin/NCBP2/NCBP2-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/NCBP2/IF_images/A-431_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/NCBP2/IF_images/A-431_1.jpg	True	resolved	detail/chromatin/NCBP2/IF_images/A-431_1.jpg
NCBP2	chromatin	detail/chromatin/NCBP2/NCBP2-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/NCBP2/IF_images/U-251MG_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/NCBP2/IF_images/U-251MG_1.jpg	True	resolved	detail/chromatin/NCBP2/IF_images/U-251MG_1.jpg
NCBP2	chromatin	detail/chromatin/NCBP2/NCBP2-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/NCBP2/NCBP2-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/NCBP2/NCBP2-PAE.png	True	resolved	detail/chromatin/NCBP2/NCBP2-PAE.png
NCBP2	chromatin	detail/chromatin/NCBP2/NCBP2-evaluation.md	obsidian	NCBP2-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/NCBP2/NCBP2-PAE.png	True	resolved	detail/chromatin/NCBP2/NCBP2-PAE.png
NCBP2	chromatin	detail/chromatin/NCBP2/NCBP2-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/NCBP2/NCBP2-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/NCBP2/NCBP2-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/NCBP2/NCBP2-PAE.png
NFX1	chromatin	detail/chromatin/NFX1/NFX1-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/NFX1/IF_images/NIH-3T3_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/NFX1/IF_images/NIH-3T3_1.jpg	True	resolved	detail/chromatin/NFX1/IF_images/NIH-3T3_1.jpg
NFX1	chromatin	detail/chromatin/NFX1/NFX1-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/NFX1/IF_images/HeLa_1.jpg	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/NFX1/IF_images/HeLa_1.jpg	True	resolved	detail/chromatin/NFX1/IF_images/HeLa_1.jpg
NFX1	chromatin	detail/chromatin/NFX1/NFX1-evaluation.md	obsidian	Projects/TEreg-finding/protein-interested/detail/chromatin/NFX1/NFX1-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/NFX1/NFX1-PAE.png	True	resolved	detail/chromatin/NFX1/NFX1-PAE.png
NFX1	chromatin	detail/chromatin/NFX1/NFX1-evaluation.md	obsidian	NFX1-PAE.png	False	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/chromatin/NFX1/NFX1-PAE.png	True	resolved	detail/chromatin/NFX1/NFX1-PAE.png
NFX1	chromatin	detail/chromatin/NFX1/NFX1-evaluation.md	obsidian	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/NFX1/NFX1-PAE.png	False	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/NFX1/NFX1-PAE.png	True	resolved_outside_project	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/chromatin/NFX1/NFX1-PAE.png
