gene	excel_sheets	has_report	report_paths	status	category	lines	chars	has_duplicate	coverage_status	reason
ANKS4B	?	True	detail/nucleoplasm/ANKS4B/ANKS4B-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
ANKS6	?	True	detail/nucleolus/ANKS6/ANKS6-evaluation.md	COVERED_SCORED	nucleolus	?	?	?	COVERED_SCORED	OK
ANLN	?	True	detail/rejected/ANLN/ANLN-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ANP32A	?	True	detail/rejected/ANP32A/ANP32A-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ANP32B	?	True	detail/nucleoplasm/ANP32B/ANP32B-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
ANP32D	?	True	detail/nucleoplasm/ANP32D/ANP32D-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
ANP32E	?	True	detail/nucleoplasm/ANP32E/ANP32E-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
ANXA10	?	True	detail/rejected/ANXA10/ANXA10-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ANXA11	?	True	detail/nuclear-envelope/ANXA11/ANXA11-evaluation.md	COVERED_SCORED	nuclear-envelope	?	?	?	COVERED_SCORED	OK
ANXA13	?	True	detail/nucleoplasm/ANXA13/ANXA13-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
ANXA2R	?	True	detail/rejected/ANXA2R/ANXA2R-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ANXA5	?	True	detail/rejected/ANXA5/ANXA5-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ANXA9	?	True	detail/nuclear-body/ANXA9/ANXA9-evaluation.md	COVERED_SCORED	nuclear-body	?	?	?	COVERED_SCORED	OK
AOPEP	?	True	detail/nucleolus/AOPEP/AOPEP-evaluation.md	COVERED_SCORED	nucleolus	?	?	?	COVERED_SCORED	OK
AOX1	?	True	detail/rejected/AOX1/AOX1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
AP3B1	?	True	detail/nuclear-envelope/AP3B1/AP3B1-evaluation.md	COVERED_SCORED	nuclear-envelope	?	?	?	COVERED_SCORED	OK
AP3B2	?	True	detail/nucleoplasm/AP3B2/AP3B2-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
AP5B1	?	True	detail/nucleoplasm/AP5B1/AP5B1-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
AP5S1	?	True	detail/nucleus-cytoplasm/AP5S1/AP5S1-evaluation.md	COVERED_SCORED	nucleus-cytoplasm	?	?	?	COVERED_SCORED	OK
AP5Z1	?	True	detail/nuclear-speckle/AP5Z1/AP5Z1-evaluation.md	COVERED_SCORED	nuclear-speckle	?	?	?	COVERED_SCORED	OK
APAF1	?	True	detail/rejected/APAF1/APAF1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
APBA1	?	True	detail/nucleoplasm/APBA1/APBA1-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
APBB3	?	True	detail/nuclear-body/APBB3/APBB3-evaluation.md	COVERED_SCORED	nuclear-body	?	?	?	COVERED_SCORED	OK
APEX1	?	True	detail/rejected/APEX1/APEX1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
APEX2	?	True	detail/rejected/APEX2/APEX2-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
API5	?	True	detail/nucleoplasm/API5/API5-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
APIP	?	True	detail/nucleoplasm/APIP/APIP-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
APLF	?	True	detail/nucleoplasm/APLF/APLF-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
APOBEC3A_B	?	True	detail/rejected/APOBEC3A_B/APOBEC3A_B-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
APOL6	?	True	detail/rejected/APOL6/APOL6-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
APPBP2	?	True	detail/nucleoplasm/APPBP2/APPBP2-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
APPL1	?	True	detail/rejected/APPL1/APPL1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
APRT	?	True	detail/rejected/APRT/APRT-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
APTX	?	True	detail/rejected/APTX/APTX-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
AQP7B	?	True	detail/rejected/AQP7B/AQP7B-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
AQR	?	True	detail/nucleoplasm/AQR/AQR-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
AR	?	True	detail/rejected/AR/AR-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ARB2A	?	True	detail/nucleoplasm/ARB2A/ARB2A-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
ARFGAP1	?	True	detail/nuclear-envelope/ARFGAP1/ARFGAP1-evaluation.md	COVERED_SCORED	nuclear-envelope	?	?	?	COVERED_SCORED	OK
ARFGEF1	?	True	detail/nucleolus/ARFGEF1/ARFGEF1-evaluation.md	COVERED_SCORED	nucleolus	?	?	?	COVERED_SCORED	OK
ARFIP1	?	True	detail/rejected/ARFIP1/ARFIP1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ARFIP2	?	True	detail/nucleolus/ARFIP2/ARFIP2-evaluation.md	COVERED_SCORED	nucleolus	?	?	?	COVERED_SCORED	OK
ARGFX	?	True	detail/nucleoplasm/ARGFX/ARGFX-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
ARGLU1	?	True	detail/nuclear-speckle/ARGLU1/ARGLU1-evaluation.md	COVERED_SCORED	nuclear-speckle	?	?	?	COVERED_SCORED	OK
ARID1A	?	True	detail/rejected/ARID1A/ARID1A-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ARID1B	?	True	detail/rejected/ARID1B/ARID1B-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ARID3A	?	True	detail/chromatin/ARID3A/ARID3A-evaluation.md	COVERED_SCORED	chromatin	?	?	?	COVERED_SCORED	OK
ARID3B	?	True	detail/nucleoplasm/ARID3B/ARID3B-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
ARID3C	?	True	detail/nucleoplasm/ARID3C/ARID3C-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
ARID4A	?	True	detail/nucleoplasm/ARID4A/ARID4A-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
ARID4B	?	True	detail/nucleoplasm/ARID4B/ARID4B-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
ARID5A	?	True	detail/nucleolus/ARID5A/ARID5A-evaluation.md	COVERED_SCORED	nucleolus	?	?	?	COVERED_SCORED	OK
ARID5B	?	True	detail/rejected/ARID5B/ARID5B-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ARIH1	?	True	detail/nuclear-body/ARIH1/ARIH1-evaluation.md	COVERED_SCORED	nuclear-body	?	?	?	COVERED_SCORED	OK
ARIH2	?	True	detail/nucleoplasm/ARIH2/ARIH2-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
ARK2C	?	True	detail/nucleoplasm/ARK2C/ARK2C-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
ARK2N	?	True	detail/nucleoplasm/ARK2N/ARK2N-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
ARL14EP	?	True	detail/nucleolus/ARL14EP/ARL14EP-evaluation.md	COVERED_SCORED	nucleolus	?	?	?	COVERED_SCORED	OK
ARL17A	?	True	detail/rejected/ARL17A/ARL17A-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ARL17B	?	True	detail/rejected/ARL17B/ARL17B-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ARL2	?	True	detail/rejected/ARL2/ARL2-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ARL2BP	?	True	detail/nucleoplasm/ARL2BP/ARL2BP-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
ARL3	?	True	detail/rejected/ARL3/ARL3-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ARL4A	?	True	detail/nucleolus/ARL4A/ARL4A-evaluation.md	COVERED_SCORED	nucleolus	?	?	?	COVERED_SCORED	OK
ARL6	?	True	detail/nucleoplasm/ARL6/ARL6-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
ARL6IP6	?	True	detail/nuclear-envelope/ARL6IP6/ARL6IP6-evaluation.md	COVERED_SCORED	nuclear-envelope	?	?	?	COVERED_SCORED	OK
ARMC2	?	True	detail/rejected/ARMC2/ARMC2-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ARMC5	?	True	detail/rejected/ARMC5/ARMC5-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ARMC8	?	True	detail/nucleus-cytoplasm/ARMC8/ARMC8-evaluation.md	COVERED_SCORED	nucleus-cytoplasm	?	?	?	COVERED_SCORED	OK
ARMCX3	?	True	detail/nucleoplasm/ARMCX3/ARMCX3-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
ARMCX4	?	True	detail/nucleus-cytoplasm/ARMCX4/ARMCX4-evaluation.md	COVERED_SCORED	nucleus-cytoplasm	?	?	?	COVERED_SCORED	OK
ARMCX5	?	True	detail/nuclear-speckle/ARMCX5/ARMCX5-evaluation.md	COVERED_SCORED	nuclear-speckle	?	?	?	COVERED_SCORED	OK
ARNT	?	True	detail/rejected/ARNT/ARNT-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ARNT2	?	True	detail/rejected/ARNT2/ARNT2-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ARPP19	?	True	detail/nucleoplasm/ARPP19/ARPP19-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
ARPP21	?	True	detail/nucleoplasm/ARPP21/ARPP21-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
ARRB1	?	True	detail/rejected/ARRB1/ARRB1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ARRB2	?	True	detail/rejected/ARRB2/ARRB2-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ARRDC2	?	True	detail/nucleoplasm/ARRDC2/ARRDC2-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
ARVCF	?	True	detail/nucleus-cytoplasm/ARVCF/ARVCF-evaluation.md	COVERED_SCORED	nucleus-cytoplasm	?	?	?	COVERED_SCORED	OK
ARX	?	True	detail/rejected/ARX/ARX-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ASAP3	?	True	detail/nucleus-cytoplasm/ASAP3/ASAP3-evaluation.md	COVERED_SCORED	nucleus-cytoplasm	?	?	?	COVERED_SCORED	OK
ASB1	?	True	detail/nucleoplasm/ASB1/ASB1-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
ASB10	?	True	detail/nucleus-cytoplasm/ASB10/ASB10-evaluation.md	COVERED_SCORED	nucleus-cytoplasm	?	?	?	COVERED_SCORED	OK
ASB13	?	True	detail/nucleoplasm/ASB13/ASB13-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
ASB18	?	True	detail/nucleolus/ASB18/ASB18-evaluation.md	COVERED_SCORED	nucleolus	?	?	?	COVERED_SCORED	OK
ASB2	?	True	detail/nucleus-cytoplasm/ASB2/ASB2-evaluation.md	COVERED_SCORED	nucleus-cytoplasm	?	?	?	COVERED_SCORED	OK
ASB7	?	True	detail/chromatin/ASB7/ASB7-evaluation.md	COVERED_SCORED	chromatin	?	?	?	COVERED_SCORED	OK
ASCC1	?	True	detail/nuclear-speckle/ASCC1/ASCC1-evaluation.md	COVERED_SCORED	nuclear-speckle	?	?	?	COVERED_SCORED	OK
ASCC2	?	True	detail/rejected/ASCC2/ASCC2-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ASCC3	?	True	detail/nucleus-cytoplasm/ASCC3/ASCC3-evaluation.md	COVERED_SCORED	nucleus-cytoplasm	?	?	?	COVERED_SCORED	OK
ASCL1	?	True	detail/rejected/ASCL1/ASCL1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ASCL2	?	True	detail/rejected/ASCL2/ASCL2-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ASCL3	?	True	detail/nucleoplasm/ASCL3/ASCL3-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
ASCL4	?	True	detail/nucleoplasm/ASCL4/ASCL4-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
ASCL5	?	True	detail/nucleoplasm/ASCL5/ASCL5-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
ASF1A	?	True	detail/chromatin/ASF1A/ASF1A-evaluation.md	COVERED_SCORED	chromatin	?	?	?	COVERED_SCORED	OK
ASF1B	?	True	detail/nucleoplasm/ASF1B/ASF1B-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
ASH1L	?	True	detail/rejected/ASH1L/ASH1L-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ASH2L	?	True	detail/rejected/ASH2L/ASH2L-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ASPA	?	True	detail/rejected/ASPA/ASPA-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ASPDH	?	True	detail/rejected/ASPDH/ASPDH-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ASPM	?	True	detail/rejected/ASPM/ASPM-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ASPSCR1	?	True	detail/rejected/ASPSCR1/ASPSCR1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ASRGL1	?	True	detail/nucleus-cytoplasm/ASRGL1/ASRGL1-evaluation.md	COVERED_SCORED	nucleus-cytoplasm	?	?	?	COVERED_SCORED	OK
ASS1	?	True	detail/rejected/ASS1/ASS1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ASXL1	?	True	detail/rejected/ASXL1/ASXL1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ASXL2	?	True	detail/rejected/ASXL2/ASXL2-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ASXL3	?	True	detail/chromatin/ASXL3/ASXL3-evaluation.md	COVERED_SCORED	chromatin	?	?	?	COVERED_SCORED	OK
ASZ1	?	True	detail/nucleus-cytoplasm/ASZ1/ASZ1-evaluation.md	COVERED_SCORED	nucleus-cytoplasm	?	?	?	COVERED_SCORED	OK
ATE1	?	True	detail/rejected/ATE1/ATE1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ATF1	?	True	detail/rejected/ATF1/ATF1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ATF2	?	True	detail/rejected/ATF2/ATF2-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ATF3	?	True	detail/rejected/ATF3/ATF3-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ATF4	?	True	detail/rejected/ATF4/ATF4-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ATF5	?	True	detail/rejected/ATF5/ATF5-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ATF6	?	True	detail/rejected/ATF6/ATF6-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ATF6B	?	True	detail/nucleus-cytoplasm/ATF6B/ATF6B-evaluation.md	COVERED_SCORED	nucleus-cytoplasm	?	?	?	COVERED_SCORED	OK
ATF7	?	True	detail/nucleoplasm/ATF7/ATF7-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
ATF7IP	?	True	detail/nucleoplasm/ATF7IP/ATF7IP-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
ATF7IP2	?	True	detail/nucleoplasm/ATF7IP2/ATF7IP2-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
ATG10	?	True	detail/rejected/ATG10/ATG10-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ATG12	?	True	detail/rejected/ATG12/ATG12-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ATG13	?	True	detail/rejected/ATG13/ATG13-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ATG16L2	?	True	detail/nucleoplasm/ATG16L2/ATG16L2-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
ATG2A	?	True	detail/nucleus-cytoplasm/ATG2A/ATG2A-evaluation.md	COVERED_SCORED	nucleus-cytoplasm	?	?	?	COVERED_SCORED	OK
ATG4C	?	True	detail/rejected/ATG4C/ATG4C-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ATG7	?	True	detail/rejected/ATG7/ATG7-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ATM	?	True	detail/rejected/ATM/ATM-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ATN1	?	True	detail/rejected/ATN1/ATN1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ATOH1	?	True	detail/rejected/ATOH1/ATOH1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ATOH7	?	True	detail/rejected/ATOH7/ATOH7-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ATOH8	?	True	detail/nuclear-speckle/ATOH8/ATOH8-evaluation.md	COVERED_SCORED	nuclear-speckle	?	?	?	COVERED_SCORED	OK
ATOSA	?	True	detail/nucleoplasm/ATOSA/ATOSA-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
ATOSB	?	True	detail/nucleoplasm/ATOSB/ATOSB-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
ATOX1	?	True	detail/rejected/ATOX1/ATOX1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ATR	?	True	detail/rejected/ATR/ATR-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ATRIP	?	True	detail/rejected/ATRIP/ATRIP-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ATRNL1	?	True	detail/nucleoplasm/ATRNL1/ATRNL1-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
ATRX	?	True	detail/rejected/ATRX/ATRX-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ATXN1	?	True	detail/rejected/ATXN1/ATXN1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ATXN1L	?	True	detail/nucleoplasm/ATXN1L/ATXN1L-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
ATXN2L	?	True	detail/nuclear-speckle/ATXN2L/ATXN2L-evaluation.md	COVERED_SCORED	nuclear-speckle	?	?	?	COVERED_SCORED	OK
ATXN3	?	True	detail/rejected/ATXN3/ATXN3-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ATXN3L	?	True	detail/nucleoplasm/ATXN3L/ATXN3L-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
ATXN7	?	True	detail/rejected/ATXN7/ATXN7-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ATXN7L1	?	True	detail/rejected/ATXN7L1/ATXN7L1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ATXN7L2	?	True	detail/rejected/ATXN7L2/ATXN7L2-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
ATXN7L3	?	True	detail/nuclear-speckle/ATXN7L3/ATXN7L3-evaluation.md	COVERED_SCORED	nuclear-speckle	?	?	?	COVERED_SCORED	OK
ATXN7L3B	?	True	detail/nucleus-cytoplasm/ATXN7L3B/ATXN7L3B-evaluation.md	COVERED_SCORED	nucleus-cytoplasm	?	?	?	COVERED_SCORED	OK
ATXN8	?	True	detail/nucleoplasm/ATXN8/ATXN8-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
AUNIP	?	True	detail/chromatin/AUNIP/AUNIP-evaluation.md	COVERED_SCORED	chromatin	?	?	?	COVERED_SCORED	OK
AUP1	?	True	detail/nucleoplasm/AUP1/AUP1-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
AURKA	?	True	detail/rejected/AURKA/AURKA-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
AURKAIP1	?	True	detail/nucleoplasm/AURKAIP1/AURKAIP1-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
AURKB	?	True	detail/rejected/AURKB/AURKB-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
AURKC	?	True	detail/chromatin/AURKC/AURKC-evaluation.md	COVERED_SCORED	chromatin	?	?	?	COVERED_SCORED	OK
AUTS2	?	True	detail/rejected/AUTS2/AUTS2-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
AVPI1	?	True	detail/rejected/AVPI1/AVPI1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
AXIN1	?	True	detail/rejected/AXIN1/AXIN1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
AXIN2	?	True	detail/rejected/AXIN2/AXIN2-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
AZIN1	?	True	detail/nucleoplasm/AZIN1/AZIN1-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
Ahcy	?	True	detail/rejected/AHCY/AHCY-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
Alyref	?	True	detail/rejected/ALYREF/ALYREF-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
Alyref2	?	True	detail/rejected/Alyref2/Alyref2-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
Anp32a	?	True	detail/rejected/ANP32A/ANP32A-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
B4GALNT4	?	True	detail/nucleus-cytoplasm/B4GALNT4/B4GALNT4-evaluation.md	COVERED_SCORED	nucleus-cytoplasm	?	?	?	COVERED_SCORED	OK
B9D1	?	True	detail/nucleus-cytoplasm/B9D1/B9D1-evaluation.md	COVERED_SCORED	nucleus-cytoplasm	?	?	?	COVERED_SCORED	OK
B9D2	?	True	detail/nucleoplasm/B9D2/B9D2-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
BABAM1	?	True	detail/nuclear-body/BABAM1/BABAM1-evaluation.md	COVERED_SCORED	nuclear-body	?	?	?	COVERED_SCORED	OK
BABAM2	?	True	detail/nucleoplasm/BABAM2/BABAM2-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
BACC1	?	True	detail/nucleoplasm/BACC1/BACC1-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
BACH1	?	True	detail/rejected/BACH1/BACH1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
BACH2	?	True	detail/rejected/BACH2/BACH2-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
BAG1	?	True	detail/rejected/BAG1/BAG1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
BAG3	?	True	detail/rejected/BAG3/BAG3-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
BAG5	?	True	detail/nucleus-cytoplasm/BAG5/BAG5-evaluation.md	COVERED_SCORED	nucleus-cytoplasm	?	?	?	COVERED_SCORED	OK
BAG6	?	True	detail/rejected/BAG6/BAG6-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
BAHCC1	?	True	detail/nucleolus/BAHCC1/BAHCC1-evaluation.md	COVERED_SCORED	nucleolus	?	?	?	COVERED_SCORED	OK
BAHD1	?	True	detail/chromatin/BAHD1/BAHD1-evaluation.md	COVERED_SCORED	chromatin	?	?	?	COVERED_SCORED	OK
BAMBI	?	True	detail/rejected/BAMBI/BAMBI-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
BANF1	?	True	detail/nuclear-envelope/BANF1/BANF1-evaluation.md	COVERED_SCORED	nuclear-envelope	?	?	?	COVERED_SCORED	OK
BANF2	?	True	detail/chromatin/BANF2/BANF2-evaluation.md	COVERED_SCORED	chromatin	?	?	?	COVERED_SCORED	OK
BANK1	?	True	detail/nucleus-cytoplasm/BANK1/BANK1-evaluation.md	COVERED_SCORED	nucleus-cytoplasm	?	?	?	COVERED_SCORED	OK
BANP	?	True	detail/nuclear-speckle/BANP/BANP-evaluation.md	COVERED_SCORED	nuclear-speckle	?	?	?	COVERED_SCORED	OK
BAP1	?	True	detail/rejected/BAP1/BAP1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
BARD1	?	True	detail/rejected/BARD1/BARD1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
BARHL1	?	True	detail/nucleoplasm/BARHL1/BARHL1-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
