gene	in_original_recovery_plan	original_recommended_action	in_full_reevaluate_batches	batch_id	was_processed	current_report_path	current_status	current_lines	current_chars	processed_but_not_in_queue	should_have_been_skipped	reason
CCDC77	True	FULL_REEVALUATE	True	38	True	detail/nuclear-envelope/CCDC77/CCDC77-evaluation.md	scored	193	4729	False	False	Processed
CCDC8	True	FULL_REEVALUATE	True	38	True	detail/nucleus-cytoplasm/CCDC8/CCDC8-evaluation.md	scored	202	5709	False	False	Processed
CCDC83	True	FULL_REEVALUATE	True	38	True	detail/nucleoplasm/CCDC83/CCDC83-evaluation.md	scored	174	5174	False	False	Processed
CCDC85B	True	FULL_REEVALUATE	True	38	True	detail/nucleus-cytoplasm/CCDC85B/CCDC85B-evaluation.md	scored	198	5689	False	False	Processed
CCDC88B	True	FULL_REEVALUATE	True	38	True	detail/nucleus-cytoplasm/CCDC88B/CCDC88B-evaluation.md	scored	201	5666	False	False	Processed
CCDC91	True	FULL_REEVALUATE	True	39	True	detail/nucleoplasm/CCDC91/CCDC91-evaluation.md	scored	203	5934	False	False	Processed
CCDC97	True	FULL_REEVALUATE	True	39	True	detail/nucleus-cytoplasm/CCDC97/CCDC97-evaluation.md	scored	194	5058	False	False	Processed
CCDC9B	True	FULL_REEVALUATE	True	39	True	detail/nucleus-cytoplasm/CCDC9B/CCDC9B-evaluation.md	scored	188	4514	False	False	Processed
CCER1	True	FULL_REEVALUATE	True	39	True	detail/nucleoplasm/CCER1/CCER1-evaluation.md	scored	195	5197	False	False	Processed
CCHCR1	True	FULL_REEVALUATE	True	39	True	detail/nucleoplasm/CCHCR1/CCHCR1-evaluation.md	scored	179	5541	False	False	Processed
CCT8	True	FULL_REEVALUATE	True	40	True	detail/nucleus-cytoplasm/CCT8/CCT8-evaluation.md	scored	207	6354	False	False	Processed
CD1E	True	FULL_REEVALUATE	True	40	True	detail/nucleolus/CD1E/CD1E-evaluation.md	scored	181	5792	False	False	Processed
CDADC1	True	FULL_REEVALUATE	True	40	True	detail/nucleoplasm/CDADC1/CDADC1-evaluation.md	scored	172	4932	False	False	Processed
CDPF1	True	FULL_REEVALUATE	True	40	True	detail/nucleoplasm/CDPF1/CDPF1-evaluation.md	scored	168	4476	False	False	Processed
CDV3	True	FULL_REEVALUATE	True	40	True	detail/nucleoplasm/CDV3/CDV3-evaluation.md	scored	183	5593	False	False	Processed
CENPN	True	FULL_REEVALUATE	True	41	True	detail/nucleoplasm/CENPN/CENPN-evaluation.md	scored	176	5075	False	False	Processed
CENPO	True	FULL_REEVALUATE	True	41	True	detail/nucleoplasm/CENPO/CENPO-evaluation.md	scored	179	5398	False	False	Processed
CENPQ	True	FULL_REEVALUATE	True	41	True	detail/nucleoplasm/CENPQ/CENPQ-evaluation.md	scored	176	5107	False	False	Processed
CENPS	True	FULL_REEVALUATE	True	41	True	detail/nucleoplasm/CENPS/CENPS-evaluation.md	scored	180	5264	False	False	Processed
CENPW	True	FULL_REEVALUATE	True	41	True	detail/nucleoplasm/CENPW/CENPW-evaluation.md	scored	176	5056	False	False	Processed
CEP112	True	FULL_REEVALUATE	True	42	True	detail/nucleoplasm/CEP112/CEP112-evaluation.md	scored	179	5856	False	False	Processed
CEP20	True	FULL_REEVALUATE	True	42	True	detail/nucleoplasm/CEP20/CEP20-evaluation.md	scored	172	5819	False	False	Processed
CEP350	True	FULL_REEVALUATE	True	42	True	detail/nucleoplasm/CEP350/CEP350-evaluation.md	scored	186	6080	False	False	Processed
CEP57	True	FULL_REEVALUATE	True	42	True	detail/nucleus-cytoplasm/CEP57/CEP57-evaluation.md	scored	177	5306	False	False	Processed
CEP70	True	FULL_REEVALUATE	True	42	True	detail/nucleoplasm/CEP70/CEP70-evaluation.md	scored	172	5334	False	False	Processed
CEPT1	True	FULL_REEVALUATE	True	43	True	detail/nucleoplasm/CEPT1/CEPT1-evaluation.md	scored	175	5062	False	False	Processed
CERKL	True	FULL_REEVALUATE	True	43	True	detail/nucleoplasm/CERKL/CERKL-evaluation.md	scored	182	5806	False	False	Processed
CERS3	True	FULL_REEVALUATE	True	43	True	detail/nucleoplasm/CERS3/CERS3-evaluation.md	scored	172	4989	False	False	Processed
CERS4	True	FULL_REEVALUATE	True	43	True	detail/nucleoplasm/CERS4/CERS4-evaluation.md	scored	171	4832	False	False	Processed
CERT1	True	FULL_REEVALUATE	True	43	True	detail/nucleoplasm/CERT1/CERT1-evaluation.md	scored	177	5487	False	False	Processed
CES3	True	FULL_REEVALUATE	True	44	True	detail/nuclear-envelope/CES3/CES3-evaluation.md	scored	173	5196	False	False	Processed
CETN1	True	FULL_REEVALUATE	True	44	True	detail/nucleoplasm/CETN1/CETN1-evaluation.md	scored	177	5571	False	False	Processed
CETN3	True	FULL_REEVALUATE	True	44	True	detail/nucleus-cytoplasm/CETN3/CETN3-evaluation.md	scored	182	5881	False	False	Processed
CGNL1	True	FULL_REEVALUATE	True	44	True	detail/nuclear-body/CGNL1/CGNL1-evaluation.md	scored	171	4978	False	False	Processed
CHCHD1	True	FULL_REEVALUATE	True	44	True	detail/nucleolus/CHCHD1/CHCHD1-evaluation.md	scored	173	5898	False	False	Processed
CHFR	True	FULL_REEVALUATE	True	45	True	detail/rejected/CHFR/CHFR-evaluation.md	rejected	179	5816	False	False	Processed
CHMP1B	True	FULL_REEVALUATE	True	45	True	detail/nuclear-envelope/CHMP1B/CHMP1B-evaluation.md	scored	187	6112	False	False	Processed
CHMP2A	True	FULL_REEVALUATE	True	45	True	detail/nuclear-envelope/CHMP2A/CHMP2A-evaluation.md	scored	175	5401	False	False	Processed
CHMP4B	True	FULL_REEVALUATE	True	45	True	detail/rejected/CHMP4B/CHMP4B-evaluation.md	rejected	184	6263	False	False	Processed
CHN2	True	FULL_REEVALUATE	True	45	True	detail/nuclear-body/CHN2/CHN2-evaluation.md	scored	179	5787	False	False	Processed
CHPF2	True	FULL_REEVALUATE	True	46	True	detail/nucleoplasm/CHPF2/CHPF2-evaluation.md	scored	179	5760	False	False	Processed
CHRAC1	True	FULL_REEVALUATE	True	46	True	detail/nucleoplasm/CHRAC1/CHRAC1-evaluation.md	scored	175	5116	False	False	Processed
CHST1	True	FULL_REEVALUATE	True	46	True	detail/nucleoplasm/CHST1/CHST1-evaluation.md	scored	171	5021	False	False	Processed
CHST2	True	FULL_REEVALUATE	True	46	True	detail/nucleoplasm/CHST2/CHST2-evaluation.md	scored	172	5060	False	False	Processed
CHST7	True	FULL_REEVALUATE	True	46	True	detail/nucleoplasm/CHST7/CHST7-evaluation.md	scored	177	5523	False	False	Processed
CHTF18	True	FULL_REEVALUATE	True	47	True	detail/nucleoplasm/CHTF18/CHTF18-evaluation.md	scored	181	5762	False	False	Processed
CIAO1	True	FULL_REEVALUATE	True	47	True	detail/nucleoplasm/CIAO1/CIAO1-evaluation.md	scored	179	5824	False	False	Processed
CIAO2A	True	FULL_REEVALUATE	True	47	True	detail/nucleoplasm/CIAO2A/CIAO2A-evaluation.md	scored	178	5641	False	False	Processed
CIAO2B	True	FULL_REEVALUATE	True	47	True	detail/nucleoplasm/CIAO2B/CIAO2B-evaluation.md	scored	182	5723	False	False	Processed
CIAPIN1	True	FULL_REEVALUATE	True	47	True	detail/nucleolus/CIAPIN1/CIAPIN1-evaluation.md	scored	181	5753	False	False	Processed
CIB1	True	FULL_REEVALUATE	True	48	True	detail/rejected/CIB1/CIB1-evaluation.md	rejected	184	6305	False	False	Processed
CIMAP1D	True	FULL_REEVALUATE	True	48	True	detail/rejected/CIMAP1D/CIMAP1D-evaluation.md	rejected	164	4461	False	False	Processed
CINP	True	FULL_REEVALUATE	True	48	True	detail/nucleoplasm/CINP/CINP-evaluation.md	scored	177	5485	False	False	Processed
CIRSR	True	FULL_REEVALUATE	True	48	True	detail/nuclear-body/CIRSR/CIRSR-evaluation.md	scored	158	3869	False	False	Processed
CKAP5	True	FULL_REEVALUATE	True	48	True	detail/chromatin/CKAP5/CKAP5-evaluation.md	scored	177	5589	False	False	Processed
CLINT1	True	FULL_REEVALUATE	True	49	True	detail/nucleoplasm/CLINT1/CLINT1-evaluation.md	scored	174	5103	False	False	Processed
CLMN	True	FULL_REEVALUATE	True	49	True	detail/nuclear-body/CLMN/CLMN-evaluation.md	scored	170	4800	False	False	Processed
CMAS	True	FULL_REEVALUATE	True	49	True	detail/rejected/CMAS/CMAS-evaluation.md	rejected	172	4990	False	False	Processed
CMIP	True	FULL_REEVALUATE	True	49	True	detail/rejected/CMIP/CMIP-evaluation.md	rejected	177	5375	False	False	Processed
CMPK1	True	FULL_REEVALUATE	True	49	True	detail/nucleoplasm/CMPK1/CMPK1-evaluation.md	scored	176	5262	False	False	Processed
CMSS1	True	FULL_REEVALUATE	True	50	True	detail/nuclear-envelope/CMSS1/CMSS1-evaluation.md	scored	172	5037	False	False	Processed
CMTM3	True	FULL_REEVALUATE	True	50	True	detail/nucleoplasm/CMTM3/CMTM3-evaluation.md	scored	177	5119	False	False	Processed
CMTM8	True	FULL_REEVALUATE	True	50	True	detail/nucleoplasm/CMTM8/CMTM8-evaluation.md	scored	177	5501	False	False	Processed
CMYA5	True	FULL_REEVALUATE	True	50	True	detail/rejected/CMYA5/CMYA5-evaluation.md	rejected	175	5230	False	False	Processed
CNDP2	True	FULL_REEVALUATE	True	50	True	detail/nucleoplasm/CNDP2/CNDP2-evaluation.md	scored	179	5789	False	False	Processed
CNEP1R1	True	FULL_REEVALUATE	True	51	True	detail/nuclear-envelope/CNEP1R1/CNEP1R1-evaluation.md	scored	177	4915	False	False	Processed
CNTD1	True	FULL_REEVALUATE	True	51	True	detail/nucleoplasm/CNTD1/CNTD1-evaluation.md	scored	171	4893	False	False	Processed
CNTNAP1	True	FULL_REEVALUATE	True	51	True	detail/nucleoplasm/CNTNAP1/CNTNAP1-evaluation.md	scored	180	5662	False	False	Processed
CNTNAP5	True	FULL_REEVALUATE	True	51	True	detail/nucleolus/CNTNAP5/CNTNAP5-evaluation.md	scored	171	5260	False	False	Processed
COG3	True	FULL_REEVALUATE	True	51	True	detail/nucleoplasm/COG3/COG3-evaluation.md	scored	184	5878	False	False	Processed
COG6	True	FULL_REEVALUATE	True	52	True	detail/nuclear-body/COG6/COG6-evaluation.md	scored	179	5487	False	False	Processed
COMMD4	True	FULL_REEVALUATE	True	52	True	detail/nucleoplasm/COMMD4/COMMD4-evaluation.md	scored	180	5545	False	False	Processed
COMMD5	True	FULL_REEVALUATE	True	52	True	detail/nucleoplasm/COMMD5/COMMD5-evaluation.md	scored	179	5568	False	False	Processed
COPG1	True	FULL_REEVALUATE	True	52	True	detail/nucleoplasm/COPG1/COPG1-evaluation.md	scored	184	5970	False	False	Processed
COPRS	True	FULL_REEVALUATE	True	52	True	detail/nucleoplasm/COPRS/COPRS-evaluation.md	scored	180	5736	False	False	Processed
COQ7	True	FULL_REEVALUATE	True	53	True	detail/nucleoplasm/COQ7/COQ7-evaluation.md	scored	182	5853	False	False	Processed
COTL1	True	FULL_REEVALUATE	True	53	True	detail/nucleoplasm/COTL1/COTL1-evaluation.md	scored	175	4921	False	False	Processed
CPED1	True	FULL_REEVALUATE	True	53	True	detail/nucleoplasm/CPED1/CPED1-evaluation.md	scored	169	4373	False	False	Processed
CPNE1	True	FULL_REEVALUATE	True	53	True	detail/nuclear-envelope/CPNE1/CPNE1-evaluation.md	scored	184	5681	False	False	Processed
CPNE2	True	FULL_REEVALUATE	True	53	True	detail/nucleoplasm/CPNE2/CPNE2-evaluation.md	scored	177	5317	False	False	Processed
CPNE3	True	FULL_REEVALUATE	True	54	True	detail/nucleolus/CPNE3/CPNE3-evaluation.md	scored	175	4947	False	False	Processed
CRACD	True	FULL_REEVALUATE	True	54	True	detail/nucleoplasm/CRACD/CRACD-evaluation.md	scored	168	4756	False	False	Processed
CRADD	True	FULL_REEVALUATE	True	54	True	detail/nucleolus/CRADD/CRADD-evaluation.md	scored	181	5724	False	False	Processed
CRCP	True	FULL_REEVALUATE	True	54	True	detail/nucleoplasm/CRCP/CRCP-evaluation.md	scored	182	6024	False	False	Processed
CREBZF	True	FULL_REEVALUATE	True	54	True	detail/nucleoplasm/CREBZF/CREBZF-evaluation.md	scored	181	5555	False	False	Processed
CRIP3	True	FULL_REEVALUATE	True	55	True	detail/nuclear-body/CRIP3/CRIP3-evaluation.md	scored	167	4729	False	False	Processed
CRYBG1	True	FULL_REEVALUATE	True	55	True	detail/nucleoplasm/CRYBG1/CRYBG1-evaluation.md	scored	168	4862	False	False	Processed
CRYL1	True	FULL_REEVALUATE	True	55	True	detail/nucleoplasm/CRYL1/CRYL1-evaluation.md	scored	178	5626	False	False	Processed
CRYZL1	True	FULL_REEVALUATE	True	55	True	detail/nucleoplasm/CRYZL1/CRYZL1-evaluation.md	scored	177	5407	False	False	Processed
CTDSP1	True	FULL_REEVALUATE	True	55	True	detail/nucleoplasm/CTDSP1/CTDSP1-evaluation.md	scored	159	3934	False	False	Processed
CTNNBIP1	True	FULL_REEVALUATE	True	56	True	detail/nucleoplasm/CTNNBIP1/CTNNBIP1-evaluation.md	scored	182	5746	False	False	Processed
CTPS1	True	FULL_REEVALUATE	True	56	True	detail/chromatin/CTPS1/CTPS1-evaluation.md	scored	173	4859	False	False	Processed
CTPS2	True	FULL_REEVALUATE	True	56	True	detail/nucleoplasm/CTPS2/CTPS2-evaluation.md	scored	181	5756	False	False	Processed
CUEDC2	True	FULL_REEVALUATE	True	56	True	detail/nuclear-envelope/CUEDC2/CUEDC2-evaluation.md	scored	179	5591	False	False	Processed
CWF19L1	True	FULL_REEVALUATE	True	56	True	detail/nucleoplasm/CWF19L1/CWF19L1-evaluation.md	scored	168	5297	False	False	Processed
CWF19L2	True	FULL_REEVALUATE	True	57	True	detail/nuclear-body/CWF19L2/CWF19L2-evaluation.md	scored	176	5357	False	False	Processed
CYB5D1	True	FULL_REEVALUATE	True	57	True	detail/nucleoplasm/CYB5D1/CYB5D1-evaluation.md	scored	168	4705	False	False	Processed
CYB5R2	True	FULL_REEVALUATE	True	57	True	detail/nucleoplasm/CYB5R2/CYB5R2-evaluation.md	scored	180	5783	False	False	Processed
CYRIA	True	FULL_REEVALUATE	True	57	True	detail/nucleoplasm/CYRIA/CYRIA-evaluation.md	scored	173	5124	False	False	Processed
CYTIP	True	FULL_REEVALUATE	True	57	True	detail/nucleoplasm/CYTIP/CYTIP-evaluation.md	scored	181	5893	False	False	Processed
CYYR1	True	FULL_REEVALUATE	True	58	True	detail/nucleoplasm/CYYR1/CYYR1-evaluation.md	scored	175	5552	False	False	Processed
Chtf8	True	FULL_REEVALUATE	True	58	True	detail/nucleoplasm/Chtf8/Chtf8-evaluation.md	scored	174	4890	False	False	Processed
Crxos	True	FULL_REEVALUATE	True	58	True	detail/rejected/Crxos/Crxos-evaluation.md	rejected	159	4179	False	False	Processed
DAAM2	True	FULL_REEVALUATE	True	58	True	detail/nucleoplasm/DAAM2/DAAM2-evaluation.md	scored	168	5214	False	False	Processed
DACT1	True	FULL_REEVALUATE	True	58	True	detail/nucleoplasm/DACT1/DACT1-evaluation.md	scored	181	5682	False	False	Processed
DACT3	True	FULL_REEVALUATE	True	59	True	detail/nucleoplasm/DACT3/DACT3-evaluation.md	scored	177	5662	False	False	Processed
DAPL1	True	FULL_REEVALUATE	True	59	True	detail/nuclear-speckle/DAPL1/DAPL1-evaluation.md	scored	167	5092	False	False	Processed
DAZ3	True	FULL_REEVALUATE	True	59	True	detail/nucleoplasm/DAZ3/DAZ3-evaluation.md	scored	179	5514	False	False	Processed
DAZAP2	True	FULL_REEVALUATE	True	59	True	detail/nuclear-speckle/DAZAP2/DAZAP2-evaluation.md	scored	182	5796	False	False	Processed
DBF4B	True	FULL_REEVALUATE	True	59	True	detail/nucleoplasm/DBF4B/DBF4B-evaluation.md	scored	179	5499	False	False	Processed
DCLRE1A	True	FULL_REEVALUATE	True	60	True	detail/nucleolus/DCLRE1A/DCLRE1A-evaluation.md	scored	174	5514	False	False	Processed
DCLRE1B	True	FULL_REEVALUATE	True	60	True	detail/nuclear-speckle/DCLRE1B/DCLRE1B-evaluation.md	scored	181	5925	False	False	Processed
DCTN5	True	FULL_REEVALUATE	True	60	True	detail/nuclear-envelope/DCTN5/DCTN5-evaluation.md	scored	182	5855	False	False	Processed
DCTN6	True	FULL_REEVALUATE	True	60	True	detail/rejected/DCTN6/DCTN6-evaluation.md	rejected	171	5440	False	False	Processed
DCTPP1	True	FULL_REEVALUATE	True	60	True	detail/nucleoplasm/DCTPP1/DCTPP1-evaluation.md	scored	180	5663	False	False	Processed
DCUN1D1	True	FULL_REEVALUATE	True	61	True	detail/nucleoplasm/DCUN1D1/DCUN1D1-evaluation.md	scored	181	5809	False	False	Processed
DCUN1D2	True	FULL_REEVALUATE	True	61	True	detail/nucleoplasm/DCUN1D2/DCUN1D2-evaluation.md	scored	179	5789	False	False	Processed
DCUN1D4	True	FULL_REEVALUATE	True	61	True	detail/nucleoplasm/DCUN1D4/DCUN1D4-evaluation.md	scored	177	5568	False	False	Processed
DDA1	True	FULL_REEVALUATE	True	61	True	detail/nucleoplasm/DDA1/DDA1-evaluation.md	scored	178	5738	False	False	Processed
DDI2	True	FULL_REEVALUATE	True	61	True	detail/nucleoplasm/DDI2/DDI2-evaluation.md	scored	179	5565	False	False	Processed
DDRGK1	True	FULL_REEVALUATE	True	62	True	detail/nucleoplasm/DDRGK1/DDRGK1-evaluation.md	scored	177	5222	False	False	Processed
DDX19A	True	FULL_REEVALUATE	True	62	True	detail/nucleoplasm/DDX19A/DDX19A-evaluation.md	scored	171	4789	False	False	Processed
DEDD2	True	FULL_REEVALUATE	True	62	True	detail/nucleolus/DEDD2/DEDD2-evaluation.md	scored	175	5319	False	False	Processed
DEF8	True	FULL_REEVALUATE	True	62	True	detail/nucleoplasm/DEF8/DEF8-evaluation.md	scored	177	5461	False	False	Processed
DEGS2	True	FULL_REEVALUATE	True	62	True	detail/nucleoplasm/DEGS2/DEGS2-evaluation.md	scored	168	4806	False	False	Processed
DENND2C	True	FULL_REEVALUATE	True	63	True	detail/nucleoplasm/DENND2C/DENND2C-evaluation.md	scored	175	5242	False	False	Processed
DENND4B	True	FULL_REEVALUATE	True	63	True	detail/nucleoplasm/DENND4B/DENND4B-evaluation.md	scored	175	5132	False	False	Processed
DEPDC1B	True	FULL_REEVALUATE	True	63	True	detail/nucleoplasm/DEPDC1B/DEPDC1B-evaluation.md	scored	177	5624	False	False	Processed
DERA	True	FULL_REEVALUATE	True	63	True	detail/nucleoplasm/DERA/DERA-evaluation.md	scored	181	5804	False	False	Processed
DEXI	True	FULL_REEVALUATE	True	63	True	detail/nuclear-speckle/DEXI/DEXI-evaluation.md	scored	177	5408	False	False	Processed
DGKA	True	FULL_REEVALUATE	True	64	True	detail/nucleoplasm/DGKA/DGKA-evaluation.md	scored	161	4572	False	False	Processed
DGKE	True	FULL_REEVALUATE	True	64	True	detail/nucleoplasm/DGKE/DGKE-evaluation.md	scored	173	5019	False	False	Processed
DHDH	True	FULL_REEVALUATE	True	64	True	detail/nucleoplasm/DHDH/DHDH-evaluation.md	scored	168	5375	False	False	Processed
DIAPH2	True	FULL_REEVALUATE	True	64	True	detail/nucleolus/DIAPH2/DIAPH2-evaluation.md	scored	168	4806	False	False	Processed
DIAPH3	True	FULL_REEVALUATE	True	64	True	detail/nucleoplasm/DIAPH3/DIAPH3-evaluation.md	scored	175	5551	False	False	Processed
DIMT1	True	FULL_REEVALUATE	True	65	True	detail/nucleolus/DIMT1/DIMT1-evaluation.md	scored	171	5671	False	False	Processed
DISP3	True	FULL_REEVALUATE	True	65	True	detail/nuclear-envelope/DISP3/DISP3-evaluation.md	scored	170	5303	False	False	Processed
DLG3	True	FULL_REEVALUATE	True	65	True	detail/nucleoplasm/DLG3/DLG3-evaluation.md	scored	184	5683	False	False	Processed
DLG4	True	FULL_REEVALUATE	True	65	True	detail/rejected/DLG4/DLG4-evaluation.md	rejected	168	5460	False	False	Processed
DLGAP4	True	FULL_REEVALUATE	True	65	True	detail/nucleoplasm/DLGAP4/DLGAP4-evaluation.md	scored	181	5790	False	False	Processed
DLGAP5	True	FULL_REEVALUATE	True	66	True	detail/rejected/DLGAP5/DLGAP5-evaluation.md	rejected	181	5869	False	False	Processed
DLK2	True	FULL_REEVALUATE	True	66	True	detail/nucleoplasm/DLK2/DLK2-evaluation.md	scored	176	5569	False	False	Processed
DMWD	True	FULL_REEVALUATE	True	66	True	detail/nucleoplasm/DMWD/DMWD-evaluation.md	scored	180	6033	False	False	Processed
DMXL1	True	FULL_REEVALUATE	True	66	True	detail/nucleolus/DMXL1/DMXL1-evaluation.md	scored	177	5546	False	False	Processed
DNAAF2	True	FULL_REEVALUATE	True	66	True	detail/nucleolus/DNAAF2/DNAAF2-evaluation.md	scored	184	5908	False	False	Processed
DNAAF5	True	FULL_REEVALUATE	True	67	True	detail/nucleolus/DNAAF5/DNAAF5-evaluation.md	scored	164	4556	False	False	Processed
DNTTIP2	True	FULL_REEVALUATE	True	67	True	detail/nucleolus/DNTTIP2/DNTTIP2-evaluation.md	scored	180	6094	False	False	Processed
DOC2A	True	FULL_REEVALUATE	True	67	True	detail/nucleoplasm/DOC2A/DOC2A-evaluation.md	scored	181	5966	False	False	Processed
DOCK1	True	FULL_REEVALUATE	True	67	True	detail/nucleoplasm/DOCK1/DOCK1-evaluation.md	scored	168	4517	False	False	Processed
DOCK4	True	FULL_REEVALUATE	True	67	True	detail/nucleolus/DOCK4/DOCK4-evaluation.md	scored	175	5155	False	False	Processed
DOLK	True	FULL_REEVALUATE	True	68	True	detail/nucleoplasm/DOLK/DOLK-evaluation.md	scored	168	4638	False	False	Processed
DRC1	True	FULL_REEVALUATE	True	68	True	detail/nucleoplasm/DRC1/DRC1-evaluation.md	scored	172	5161	False	False	Processed
DSEL	True	FULL_REEVALUATE	True	68	True	detail/nucleoplasm/DSEL/DSEL-evaluation.md	scored	168	4845	False	False	Processed
DTD1	True	FULL_REEVALUATE	True	68	True	detail/nucleoplasm/DTD1/DTD1-evaluation.md	scored	165	4669	False	False	Processed
DTWD1	True	FULL_REEVALUATE	True	68	True	detail/nucleoplasm/DTWD1/DTWD1-evaluation.md	scored	168	4778	False	False	Processed
DTWD2	True	FULL_REEVALUATE	True	69	True	detail/nuclear-speckle/DTWD2/DTWD2-evaluation.md	scored	178	5602	False	False	Processed
DTX3	True	FULL_REEVALUATE	True	69	True	detail/nucleoplasm/DTX3/DTX3-evaluation.md	scored	170	4700	False	False	Processed
DYNC1I1	True	FULL_REEVALUATE	True	69	True	detail/chromatin/DYNC1I1/DYNC1I1-evaluation.md	scored	184	6046	False	False	Processed
DYNLL1	True	FULL_REEVALUATE	True	69	True	detail/nucleoplasm/DYNLL1/DYNLL1-evaluation.md	scored	184	6247	False	False	Processed
DYNLL2	True	FULL_REEVALUATE	True	69	True	detail/nucleoplasm/DYNLL2/DYNLL2-evaluation.md	scored	175	5184	False	False	Processed
DYNLT3	True	FULL_REEVALUATE	True	70	True	detail/chromatin/DYNLT3/DYNLT3-evaluation.md	scored	181	5764	False	False	Processed
DYRK3	True	FULL_REEVALUATE	True	70	True	detail/nuclear-speckle/DYRK3/DYRK3-evaluation.md	scored	181	5768	False	False	Processed
DYRK4	True	FULL_REEVALUATE	True	70	True	detail/nucleoplasm/DYRK4/DYRK4-evaluation.md	scored	170	5474	False	False	Processed
EAPP	True	FULL_REEVALUATE	True	70	True	detail/nuclear-speckle/EAPP/EAPP-evaluation.md	scored	180	5597	False	False	Processed
ECPAS	True	FULL_REEVALUATE	True	70	True	detail/nucleoplasm/ECPAS/ECPAS-evaluation.md	scored	183	6014	False	False	Processed
ECT2L	True	FULL_REEVALUATE	True	71	True	detail/nucleoplasm/ECT2L/ECT2L-evaluation.md	scored	164	4733	False	False	Processed
EEF1AKMT3	True	FULL_REEVALUATE	True	71	True	detail/nucleoplasm/EEF1AKMT3/EEF1AKMT3-evaluation.md	scored	182	6119	False	False	Processed
