gene	category	status	lines	chars	risk	missing_fields	issues	has_packet_error	has_template	has_hpa	has_pubmed	has_alphafold	has_pdb	has_ppi	has_literature
C6orf89	rejected	rejected	11	190	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
C7orf25	rejected	rejected	11	190	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
C8orf34	rejected	rejected	11	190	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
C8orf48	rejected	rejected	11	190	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
C8orf58	rejected	rejected	11	190	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
C8orf76	rejected	rejected	11	190	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CABCOCO1	rejected	rejected	11	192	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CACNA1D	rejected	rejected	11	190	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CACUL1	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CADPS2	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CAMK2N2	rejected	rejected	11	190	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CAMKK1	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CAMLG	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CAND2	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CAPS2	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CARD8	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CARF	rejected	rejected	11	184	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CASD1	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CASKIN1	rejected	rejected	11	190	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CBLC	rejected	rejected	11	184	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CBR3	rejected	rejected	11	184	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CC2D1B	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CCDC110	rejected	rejected	11	190	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CCDC112	rejected	rejected	11	190	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CCDC117	rejected	rejected	11	190	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CCDC12	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CCDC122	rejected	rejected	11	190	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CCDC141	rejected	rejected	11	190	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CCDC148	rejected	rejected	11	190	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CCDC159	rejected	rejected	11	190	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CCDC169	rejected	rejected	11	190	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CCDC39	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CCDC59	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CCDC61	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CCDC74A	rejected	rejected	11	190	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CCDC77	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CCDC8	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CCDC83	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CCDC85B	rejected	rejected	11	190	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CCDC88B	rejected	rejected	11	190	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CCDC91	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CCDC97	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CCDC9B	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CCER1	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CCHCR1	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CCT8	rejected	rejected	11	184	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CD1E	rejected	rejected	11	184	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CDADC1	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CDPF1	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CDV3	rejected	rejected	11	184	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CENPN	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CENPO	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CENPQ	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CENPS	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CENPW	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CEP112	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CEP20	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CEP350	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CEP57	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CEP70	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CEPT1	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CERKL	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CERS3	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CERS4	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CERT1	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CES3	rejected	rejected	11	184	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CETN1	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CETN3	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CGNL1	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CHCHD1	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CHFR	rejected	rejected	11	184	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CHMP1B	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CHMP2A	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CHMP4B	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CHN2	rejected	rejected	11	184	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CHPF2	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CHRAC1	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CHST1	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CHST2	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CHST7	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CHTF18	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CIAO1	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CIAO2A	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CIAO2B	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CIAPIN1	rejected	rejected	11	190	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CIB1	rejected	rejected	11	184	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CIMAP1D	rejected	rejected	11	190	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CINP	rejected	rejected	11	184	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CIRSR	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CKAP5	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CLINT1	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CLMN	rejected	rejected	11	184	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CMAS	rejected	rejected	11	184	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CMIP	rejected	rejected	11	184	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CMPK1	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CMSS1	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CMTM3	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CMTM8	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CMYA5	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CNDP2	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CNEP1R1	rejected	rejected	11	190	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CNTD1	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CNTNAP1	rejected	rejected	11	190	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CNTNAP5	rejected	rejected	11	190	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
COG3	rejected	rejected	11	184	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
COG6	rejected	rejected	11	184	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
COMMD4	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
COMMD5	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
COPG1	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
COPRS	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
COQ7	rejected	rejected	11	184	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
COTL1	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CPED1	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CPNE1	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CPNE2	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CPNE3	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CRACD	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CRADD	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CRCP	rejected	rejected	11	184	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CREBZF	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CRIP3	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CRYBG1	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CRYL1	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CRYZL1	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CTDSP1	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CTNNBIP1	rejected	rejected	11	192	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CTPS1	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CTPS2	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CUEDC2	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CWF19L1	rejected	rejected	11	190	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CWF19L2	rejected	rejected	11	190	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CYB5D1	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CYB5R2	rejected	rejected	11	188	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CYRIA	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CYTIP	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
CYYR1	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
Chtf8	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
Crxos	rejected	rejected	11	186	CRITICAL	HPA,PubMed,AlphaFold,PDB,PPI,Literature	THIN,SHORT_REJECTED	False	False	False	False	False	False	False	False
