gene	category	status	report_path	mismatch_type	risk	report_claim	actual_evidence	packet_evidence	source_checked	candidates	local_files	action_suggestion	notes
PLRG1	chromatin	scored	detail/chromatin/PLRG1/PLRG1-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Nucleus, Nucleus speckle | 实验证据	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
PMF1	chromatin	scored	detail/chromatin/PMF1/PMF1-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Nucleus, Chromosome, centromere	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
PPHLN1	chromatin	scored	detail/chromatin/PPHLN1/PPHLN1-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Nucleus, Cytoplasm, Chromosome 	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
PRR14	chromatin	scored	detail/chromatin/PRR14/PRR14-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Chromosome, Nucleus, Nucleus la	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
PRR7	chromatin	scored	detail/chromatin/PRR7/PRR7-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Cell membrane, Postsynaptic cel	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
PRRC2A	chromatin	scored	detail/chromatin/PRRC2A/PRRC2A-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Cytoplasm, Nucleus | 实验证据/预测 | 	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
PTBP3	chromatin	scored	detail/chromatin/PTBP3/PTBP3-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt |  | 实验证据/预测 | | GO-CC | GO:00056	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
PURB	chromatin	scored	detail/chromatin/PURB/PURB-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Nucleus | 实验证据/预测 | | GO-CC | N	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
PUS1	chromatin	scored	detail/chromatin/PUS1/PUS1-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Mitochondrion, Nucleus, Cytopla	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
QRICH1	chromatin	scored	detail/chromatin/QRICH1/QRICH1-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Nucleus, Chromosome, Cytoplasm,	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
QSER1	chromatin	scored	detail/chromatin/QSER1/QSER1-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Chromosome | 实验证据/预测 | | GO-CC 	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
REC114	chromatin	scored	detail/chromatin/REC114/REC114-evaluation.md	NO_IMAGE	MED	Protein Atlas (IF) | 暂无IF数据 | no_image_detected |  **结论**: REC114 注释为 Chromosome 定位而非经典的 Nucleus/Nucleoplasm。作为减数分裂双链断裂 (DSB) 形	local_IF=0 local_PAE=1	 PAE_URL exists	packet+local	0	0	GENUINE_ABSENCE	
REC114	chromatin	scored	detail/chromatin/REC114/REC114-evaluation.md	NO_IF	MED	tKB | | Protein Atlas (IF) | 暂无IF数据 | no_image_detected |  **结论**: REC114 注释为 Chromosome 定位而非经典的 Nucleus/Nucleopl	local_IF=0 local_PAE=1	 PAE_URL exists	packet+local	0	0	GENUINE_ABSENCE	
REC114	chromatin	scored	detail/chromatin/REC114/REC114-evaluation.md	NO_IF	MED	的功能定位。作为减数分裂特异性蛋白，表达极其时空限制，HPA无IF数据在预期之内。  #### 3.2 蛋白大小评估  266 aa (29.2 kDa)，处于理想生化实验范围 (200-800 aa)。适合重组表达、纯化和体	local_IF=0 local_PAE=1	 PAE_URL exists	packet+local	0	0	GENUINE_ABSENCE	
RTF2	chromatin	scored	detail/chromatin/RTF2/RTF2-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Chromosome | 实验证据/预测 | | GO-CC 	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
SAMD1	chromatin	scored	detail/chromatin/SAMD1/SAMD1-evaluation.md	NO_DATA	MED	据:  > > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。UniProt 标注 Nucleus + Chromosome。  ###	local_IF=0 local_PAE=1		packet+local	0	0	GENUINE_ABSENCE	
SAMD1	chromatin	scored	detail/chromatin/SAMD1/SAMD1-evaluation.md	PENDING	MED	 > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。UniProt 标注 Nucleus + Chromosome。  #### 3.1 核定位证据  | 来源 | 定位	local_IF=0 local_PAE=1		packet+local	0	0	GENUINE_ABSENCE	
SEM1	chromatin	scored	detail/chromatin/SEM1/SEM1-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Nucleus | 实验证据/预测 | | GO-CC | G	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
SEPHS1	chromatin	scored	detail/chromatin/SEPHS1/SEPHS1-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Nucleus, Chromosome, Cytoplasm,	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
SETMAR	chromatin	scored	detail/chromatin/SETMAR/SETMAR-evaluation.md	IF_UNAVAIL	HIGH	tion | 核内功能 |  **HPA IF 状态**: IF unavailable — HPA 暂无 IF 原图数据。核定位基于 UniProt + GO-CC。 HPA 定位 Nucleoli (Supported), subcellula	local_IF=0 local_PAE=1	HPA has 1 IF thumbnails, 12 red_green/blue_red_green PAE_URL exists	packet+local	12	0	DOWNLOAD_IF	
SETMAR	chromatin	scored	detail/chromatin/SETMAR/SETMAR-evaluation.md	NO_IF	MED	F 状态**: IF unavailable — HPA 暂无 IF 原图数据。核定位基于 UniProt + GO-CC。 HPA 定位 Nucleoli (Supported), subcellular_location=[	local_IF=0 local_PAE=1	HPA has 1 IF thumbnails, 12 red_green/blue_red_green PAE_URL exists	packet+local	12	0	DOWNLOAD_IF	
SGF29	chromatin	scored	detail/chromatin/SGF29/SGF29-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Nucleus | 实验证据/预测 | | GO-CC | G	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
SGTA	chromatin	scored	detail/chromatin/SGTA/SGTA-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Cytoplasm, Nucleus | 实验证据/预测 | 	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
SHLD1	chromatin	scored	detail/chromatin/SHLD1/SHLD1-evaluation.md	NO_DATA	MED	据:  > > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。SHLD1 定位于 Chromosome / DSB site。  ###	local_IF=0 local_PAE=1		packet+local	0	0	GENUINE_ABSENCE	
SHLD1	chromatin	scored	detail/chromatin/SHLD1/SHLD1-evaluation.md	PENDING	MED	 > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。SHLD1 定位于 Chromosome / DSB site。  #### 3.1 核定位证据  | 来源 | 定位	local_IF=0 local_PAE=1		packet+local	0	0	GENUINE_ABSENCE	
SLFN5	chromatin	scored	detail/chromatin/SLFN5/SLFN5-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt |  | 实验证据/预测 | | GO-CC | GO:00056	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
SLTM	chromatin	scored	detail/chromatin/SLTM/SLTM-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Nucleus | 实验证据/预测 | | GO-CC | G	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
SMU1	chromatin	scored	detail/chromatin/SMU1/SMU1-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Cytoplasm, Nucleus, Nucleus spe	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
SPC24	chromatin	scored	detail/chromatin/SPC24/SPC24-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Nucleus, Chromosome, centromere	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
SPC25	chromatin	scored	detail/chromatin/SPC25/SPC25-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Nucleus, Chromosome, centromere	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
SPINDOC	chromatin	scored	detail/chromatin/SPINDOC/SPINDOC-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Nucleus, Chromosome | 实验证据/预测 |	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
SSBP2	chromatin	scored	detail/chromatin/SSBP2/SSBP2-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Nucleus | 实验证据/预测 | | GO-CC | G	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
STAG3	chromatin	scored	detail/chromatin/STAG3/STAG3-evaluation.md	IF_UNAVAIL	HIGH	/entry/Q9UJ98  **HPA IF 状态**: IF unavailable — HPA 暂无 IF 原图数据。核定位基于 UniProt + GO-CC。 	local_IF=0 local_PAE=0	HPA has 1 IF thumbnails, 8 red_green/blue_red_green PAE_URL exists	packet+local	8	0	DOWNLOAD_IF	
STAG3	chromatin	scored	detail/chromatin/STAG3/STAG3-evaluation.md	NO_IF	MED	F 状态**: IF unavailable — HPA 暂无 IF 原图数据。核定位基于 UniProt + GO-CC。 	local_IF=0 local_PAE=0	HPA has 1 IF thumbnails, 8 red_green/blue_red_green PAE_URL exists	packet+local	8	0	DOWNLOAD_IF	
SUPT16H	chromatin	scored	detail/chromatin/SUPT16H/SUPT16H-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Nucleus, Chromosome | 实验证据/预测 |	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
SYCE1	chromatin	scored	detail/chromatin/SYCE1/SYCE1-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Nucleus, Chromosome | 实验证据/预测 |	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
SYCE2	chromatin	scored	detail/chromatin/SYCE2/SYCE2-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Nucleus, Chromosome | 实验证据/预测 |	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
TADA2A	chromatin	scored	detail/chromatin/TADA2A/TADA2A-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Nucleus, Chromosome | 实验证据/预测 |	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
TASOR2	chromatin	scored	detail/chromatin/TASOR2/TASOR2-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Nucleus, Chromosome | 实验证据/预测 |	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
TELO2	chromatin	scored	detail/chromatin/TELO2/TELO2-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Cytoplasm, Membrane, Nucleus, C	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
THAP4	chromatin	scored	detail/chromatin/THAP4/THAP4-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Cytoplasm, Nucleus | 实验证据/预测 | 	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
TOX4	chromatin	scored	detail/chromatin/TOX4/TOX4-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Nucleus, Chromosome | 实验证据/预测 |	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
UFL1	chromatin	scored	detail/chromatin/UFL1/UFL1-evaluation.md	IF_UNAVAIL	LOW	on 注释 | 未确认 |  **HPA IF 状态**: IF unavailable — HPA 搜索 UFL1 仅返回 IHC/RNA 相关图像，无 IF 数据且无定位注释（page_found_no_if_image_detected）。H	local_IF=0 local_PAE=1	 PAE_URL exists	packet+local	0	0	GENUINE_ABSENCE	
UFL1	chromatin	scored	detail/chromatin/UFL1/UFL1-evaluation.md	NO_IF	MED	leus IDA, site of DSB IDA；HPA 无 IF/无定位 | | 蛋白大小 | 4/10 | ×1 | 4.0 | 794 aa, 89.6 kDa，大型 E3 连接酶 | | 研究新颖性 | 2/10 | 	local_IF=0 local_PAE=1	 PAE_URL exists	packet+local	0	0	GENUINE_ABSENCE	
UFL1	chromatin	scored	detail/chromatin/UFL1/UFL1-evaluation.md	NO_IF	MED	 | | Protein Atlas (IF) | HPA 无 IF 数据，无 ensembl ID，无 subcellular location 注释 | 未确认 |  **HPA IF 状态**: IF unavailabl	local_IF=0 local_PAE=1	 PAE_URL exists	packet+local	0	0	GENUINE_ABSENCE	
UFL1	chromatin	scored	detail/chromatin/UFL1/UFL1-evaluation.md	NO_IF	MED	 HPA 搜索 UFL1 仅返回 IHC/RNA 相关图像，无 IF 数据且无定位注释（page_found_no_if_image_detected）。HPA 数据中 ensembl=null, subcellular_loc	local_IF=0 local_PAE=1	 PAE_URL exists	packet+local	0	0	GENUINE_ABSENCE	
UFL1	chromatin	scored	detail/chromatin/UFL1/UFL1-evaluation.md	NO_IF	MED	核定位仅为条件性/次要定位（主要是 ER 膜蛋白），HPA 无 IF 数据，核定位特异性低。考虑到其 DNA 损伤时被招募至染色质/DSB 的功能，归类为 chromatin 候选但信心较低。  ### 5. 数据来源 - Un	local_IF=0 local_PAE=1	 PAE_URL exists	packet+local	0	0	GENUINE_ABSENCE	
UVSSA	chromatin	scored	detail/chromatin/UVSSA/UVSSA-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Chromosome | 实验证据/预测 | | GO-CC 	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
WDR77	chromatin	scored	detail/chromatin/WDR77/WDR77-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Nucleus, Cytoplasm | 实验证据/预测 | 	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
ZHX1	chromatin	scored	detail/chromatin/ZHX1/ZHX1-evaluation.md	NO_DATA	HIGH	保守_高置信度 | 高置信度保守 | | HPA IF | 暂无数据（待细胞分析），核定位基于 UniProt + GO 注释 | -- | | UniProt | Nucleus | 实验证据/预测 | | GO-CC | G	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
ANKRD2	nuclear-body	scored	detail/nuclear-body/ANKRD2/ANKRD2-evaluation.md	NO_DATA	HIGH	 | — | | Protein Atlas (IF) | 暂无数据（Pending cell analysis） | — | | UniProt | Cytoplasm/I band (myofibril, ECO:00002	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
ANKRD2	nuclear-body	scored	detail/nuclear-body/ANKRD2/ANKRD2-evaluation.md	PENDING	HIGH	| | Protein Atlas (IF) | 暂无数据（Pending cell analysis） | — | | UniProt | Cytoplasm/I band (myofibril, ECO:0000250); Cytosol; Nucleus;	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
EAF1	nuclear-body	scored	detail/nuclear-body/EAF1/EAF1-evaluation.md	NO_DATA	HIGH	 scored ---  > AlphaFold PAE: 暂无数据或未提供可用 PAE 图；结构判断基于 AlphaFold/PDB 可用记录。 ## EAF1 核蛋白评估报告（HPA复核救回）  **救回原因**: 原始评分	local_IF=2 local_PAE=0	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
FANCL	nuclear-body	scored	detail/nuclear-body/FANCL/FANCL-evaluation.md	NO_DATA	HIGH	 scored ---  > AlphaFold PAE: 暂无数据或未提供可用 PAE 图；结构判断基于 AlphaFold/PDB 可用记录。 ## FANCL 核蛋白评估报告（HPA复核救回）  **救回原因**: 原始评	local_IF=2 local_PAE=0	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
FOXJ2	nuclear-body	scored	detail/nuclear-body/FOXJ2/FOXJ2-evaluation.md	NO_DATA	HIGH	plasm。核定位得分 7/10。  **IF 图片**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO 注释。  #### 3.2 蛋白大小评估 - 574 aa - 大小适宜性	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
FOXJ2	nuclear-body	scored	detail/nuclear-body/FOXJ2/FOXJ2-evaluation.md	PENDING	HIGH	。核定位得分 7/10。  **IF 图片**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO 注释。  #### 3.2 蛋白大小评估 - 574 aa - 大小适宜性评分：10/10  **评价**: 574 	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
GMEB2	nuclear-body	scored	detail/nuclear-body/GMEB2/GMEB2-evaluation.md	NO_DATA	HIGH	ined score > 0.4):  | — | — | 暂无数据 | — |  **实验验证互作** (IntAct):  | — | — | 暂无数据 | — | — |  > IntAct 查询: 暂无实验验证的直接物理	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
GMEB2	nuclear-body	scored	detail/nuclear-body/GMEB2/GMEB2-evaluation.md	NO_DATA	HIGH	实验验证互作** (IntAct):  | — | — | 暂无数据 | — | — |  > IntAct 查询: 暂无实验验证的直接物理互作数据。PPI 数据基于 STRING 预测。  ** **已知复合体成员** (GO	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
GMEB2	nuclear-body	scored	detail/nuclear-body/GMEB2/GMEB2-evaluation.md	NO_DATA	HIGH	0.0 | 单一来源 | | PPI | STRING | 暂无数据 | 单一来源 |  **互证加分明细**: - +1 (HPA 标注与 UniProt 定位一致) - AlphaFold 结构数据  **总计**: +1 	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
NAA15	nuclear-body	scored	detail/nuclear-body/NAA15/NAA15-evaluation.md	NO_DATA	HIGH	信度保守 | | Protein Atlas (IF) | 暂无数据（Pending cell analysis），核定位基于 UniProt + GO | — | | UniProt | Cytoplasm, Nucleus 	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
NAA15	nuclear-body	scored	detail/nuclear-body/NAA15/NAA15-evaluation.md	PENDING	HIGH	| | Protein Atlas (IF) | 暂无数据（Pending cell analysis），核定位基于 UniProt + GO | — | | UniProt | Cytoplasm, Nucleus | 实验/预测 | | GO Cellula	local_IF=2 local_PAE=1	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
NUTM2B	nuclear-body	scored	detail/nuclear-body/NUTM2B/NUTM2B-evaluation.md	NO_DATA	HIGH	 scored ---  > AlphaFold PAE: 暂无数据或未提供可用 PAE 图；结构判断基于 AlphaFold/PDB 可用记录。 ## NUTM2B 核蛋白评估报告（HPA复核救回）  **救回原因**: 原始	local_IF=2 local_PAE=0	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
PLXDC2	nuclear-body	scored	detail/nuclear-body/PLXDC2/PLXDC2-evaluation.md	NO_DATA	HIGH	 scored ---  > AlphaFold PAE: 暂无数据或未提供可用 PAE 图；结构判断基于 AlphaFold/PDB 可用记录。 ## PLXDC2 核蛋白评估报告（HPA复核救回）  **救回原因**: 原始	local_IF=2 local_PAE=0	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
PRRC2B	nuclear-body	scored	detail/nuclear-body/PRRC2B/PRRC2B-evaluation.md	NO_DATA	HIGH	 scored ---  > AlphaFold PAE: 暂无数据或未提供可用 PAE 图；结构判断基于 AlphaFold/PDB 可用记录。 ## PRRC2B 核蛋白评估报告（HPA复核救回）  **救回原因**: 原始	local_IF=2 local_PAE=0	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
PSTK	nuclear-body	scored	detail/nuclear-body/PSTK/PSTK-evaluation.md	NO_DATA	HIGH	 scored ---  > AlphaFold PAE: 暂无数据或未提供可用 PAE 图；结构判断基于 AlphaFold/PDB 可用记录。 ## PSTK 核蛋白评估报告（HPA复核救回）  **救回原因**: 原始评分	local_IF=2 local_PAE=0	 LOCAL_IF=2	packet+local	0	2	EMBED_LOCAL	
