gene	category	status	wc	risk	has_score	has_hpa	has_if_embed	has_if_files	has_pae_embed	has_pae_file	has_af_plddt	has_pdb	has_domain	has_ppi_table	has_string	has_intact	has_pubmed	has_literature	has_formula	suspicious
ALX3	nucleolus	scored	1324	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
ARID5A	nucleolus	scored	1436	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
ARL4A	nucleolus	scored	1376	MED	True	True	False	False	False	False	True	True	True	True	True	True	True	True	True	SHORT;NO_IF;NO_PAE
ASB18	nucleolus	scored	1108	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
BAHCC1	nucleolus	scored	1111	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED;LAZY
BOP1	nucleolus	scored	591	HIGH	True	True	False	False	False	False	False	True	True	True	True	True	False	True	True	SHORT;NO_IF;NO_PAE;NO_pLDDT;NO_PUBMED
BPGM	nucleolus	scored	678	MED	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True	SHORT;NO_PDB;NO_PUBMED;LAZY
C12orf43	nucleolus	scored	905	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
C1D	nucleolus	scored	776	HIGH	True	True	True	True	True	True	False	True	True	False	True	True	False	True	True	SHORT;NO_pLDDT;NO_PPI_TABLE;NO_PUBMED;LAZY
CABLES2	nucleolus	scored	666	MED	True	True	True	True	False	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED;LAZY
CAMKMT	nucleolus	scored	326	HIGH	True	True	False	False	False	False	True	True	True	True	True	True	True	False	True	SHORT;NO_IF;NO_PAE;NO_LIT;LAZY
CEP85	nucleolus	scored	391	LOW	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	SHORT
CHTOP	nucleolus	scored	640	MED	True	True	True	True	False	False	False	True	True	True	True	True	False	True	True	SHORT;NO_PAE;NO_pLDDT;NO_PUBMED
CRELD1	nucleolus	scored	637	MED	True	True	True	True	False	False	True	True	True	True	True	True	False	True	True	SHORT;NO_PAE;NO_PUBMED;LAZY
CRIP2	nucleolus	scored	665	MED	True	True	True	True	False	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED;LAZY
DCTN3	nucleolus	scored	711	MED	True	True	True	True	False	False	True	True	True	True	True	True	False	True	True	SHORT;NO_PAE;NO_PUBMED;LAZY
DPH5	nucleolus	scored	691	MED	True	True	True	True	False	False	True	True	True	True	True	True	False	True	True	SHORT;NO_PAE;NO_PUBMED;LAZY
DYRK1B	nucleolus	scored	574	HIGH	True	True	False	False	False	False	False	True	True	True	True	True	False	True	True	SHORT;NO_IF;NO_PAE;NO_pLDDT;NO_PUBMED
EBNA1BP2	nucleolus	scored	2714	LOW	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	NO_PUBMED
ETV3	nucleolus	scored	649	MED	True	True	True	True	False	False	True	True	True	True	True	True	False	True	True	SHORT;NO_PAE;NO_PUBMED;LAZY
FAM32A	nucleolus	scored	667	MED	True	True	True	True	False	False	True	True	True	True	True	True	False	True	True	SHORT;NO_PAE;NO_PUBMED;LAZY
FAU	nucleolus	scored	636	MED	True	True	True	True	False	False	True	True	True	True	True	True	False	True	True	SHORT;NO_PAE;NO_PUBMED;LAZY
FOXI1	nucleolus	scored	673	MED	True	True	True	True	False	False	True	True	True	True	True	True	False	True	True	SHORT;NO_PAE;NO_PUBMED;LAZY
FOXL1	nucleolus	scored	882	MED	True	True	True	False	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
FOXO6	nucleolus	scored	884	MED	True	True	True	False	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
FOXR1	nucleolus	scored	856	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
FOXR2	nucleolus	scored	814	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
FRG1	nucleolus	scored	870	MED	True	True	True	False	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
FSAF1	nucleolus	scored	1793	MED	True	True	False	False	False	False	True	True	True	True	True	True	True	True	True	SHORT;NO_IF;NO_PAE;LAZY
FTSJ1	nucleolus	scored	891	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
G2E3	nucleolus	scored	1105	HIGH	True	True	True	True	True	True	True	False	True	False	True	True	False	True	True	SHORT;NO_PDB;NO_PPI_TABLE;NO_PUBMED;LAZY
GEMIN5	nucleolus	scored	1031	HIGH	True	True	True	True	True	True	True	False	True	False	True	True	False	True	True	SHORT;NO_PDB;NO_PPI_TABLE;NO_PUBMED;LAZY
GEMIN7	nucleolus	scored	1048	HIGH	True	True	True	True	True	True	True	False	True	False	True	True	False	True	True	SHORT;NO_PDB;NO_PPI_TABLE;NO_PUBMED;LAZY
GLYR1	nucleolus	scored	1062	HIGH	True	True	True	True	True	True	True	False	True	False	True	True	False	True	True	SHORT;NO_PDB;NO_PPI_TABLE;NO_PUBMED;LAZY
GMNC	nucleolus	scored	1035	HIGH	True	True	True	False	True	True	True	False	True	False	True	True	False	True	True	SHORT;NO_PDB;NO_PPI_TABLE;NO_PUBMED;LAZY
GNAI1	nucleolus	scored	1038	HIGH	True	True	True	True	True	True	True	False	True	False	True	True	False	True	True	SHORT;NO_PDB;NO_PPI_TABLE;NO_PUBMED;LAZY
GNL3	nucleolus	scored	1026	HIGH	True	True	True	True	True	True	True	False	True	False	True	True	False	True	True	SHORT;NO_PDB;NO_PPI_TABLE;NO_PUBMED;LAZY
HMGXB3	nucleolus	scored	696	MED	True	True	True	True	False	False	True	True	True	True	True	True	False	True	True	SHORT;NO_PAE;NO_PUBMED;LAZY
ILF2	nucleolus	scored	1010	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
IQGAP3	nucleolus	scored	839	MED	True	True	True	True	False	False	True	True	True	True	True	True	False	True	True	SHORT;NO_PAE;NO_PUBMED;LAZY
ISG20L2	nucleolus	scored	1001	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
LLPH	nucleolus	scored	985	MED	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True	SHORT;NO_PDB;NO_PUBMED;LAZY
LYAR	nucleolus	scored	886	MED	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True	SHORT;NO_PDB;NO_PUBMED;LAZY
MFAP1	nucleolus	scored	858	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
MRPL40	nucleolus	scored	669	MED	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True	SHORT;NO_PDB;NO_PUBMED;LAZY
MYEOV	nucleolus	scored	1021	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
N4BP1	nucleolus	scored	916	MED	True	True	True	True	True	True	False	True	True	True	True	True	False	True	True	SHORT;NO_pLDDT;NO_PUBMED
NFKBIE	nucleolus	scored	694	MED	True	True	True	True	False	False	True	True	True	True	True	True	False	True	True	SHORT;NO_PAE;NO_PUBMED;LAZY
NIFK	nucleolus	scored	903	MED	True	True	True	True	True	True	False	True	True	True	True	True	False	True	True	SHORT;NO_pLDDT;NO_PUBMED
NKRF	nucleolus	scored	918	MED	True	True	True	True	True	True	False	True	True	True	True	True	False	True	True	SHORT;NO_pLDDT;NO_PUBMED
NOC2L	nucleolus	scored	927	MED	True	True	True	True	True	True	False	True	True	True	True	True	False	True	True	SHORT;NO_pLDDT;NO_PUBMED
NOSIP	nucleolus	scored	848	MED	True	True	True	True	True	True	False	True	True	True	True	True	False	True	True	SHORT;NO_pLDDT;NO_PUBMED
NPM2	nucleolus	scored	867	MED	True	True	True	True	True	True	False	True	True	True	True	True	False	True	True	SHORT;NO_pLDDT;NO_PUBMED
NPM3	nucleolus	scored	884	MED	True	True	True	True	True	True	False	True	True	True	True	True	False	True	True	SHORT;NO_pLDDT;NO_PUBMED
NSA2	nucleolus	scored	609	HIGH	True	True	False	False	False	False	False	True	True	True	True	True	False	True	True	SHORT;NO_IF;NO_PAE;NO_pLDDT;NO_PUBMED
NSUN5	nucleolus	scored	935	MED	True	True	True	True	True	True	False	True	True	True	True	True	False	True	True	SHORT;NO_pLDDT;NO_PUBMED
NWD1	nucleolus	scored	675	MED	True	True	True	True	False	False	True	True	True	True	True	True	False	True	True	SHORT;NO_PAE;NO_PUBMED;LAZY
OARD1	nucleolus	scored	592	HIGH	True	True	False	False	False	False	False	True	True	True	True	True	False	True	True	SHORT;NO_IF;NO_PAE;NO_pLDDT;NO_PUBMED
OLA1	nucleolus	scored	865	MED	True	True	True	True	True	True	False	True	True	True	True	True	False	True	True	SHORT;NO_pLDDT;NO_PUBMED;LAZY
P3H3	nucleolus	scored	702	MED	True	True	True	True	False	False	True	True	True	True	True	True	False	True	True	SHORT;NO_PAE;NO_PUBMED;LAZY
PANK1	nucleolus	scored	869	MED	True	True	True	False	True	True	False	True	True	True	True	True	False	True	True	SHORT;NO_pLDDT;NO_PUBMED;LAZY
PAPOLG	nucleolus	scored	893	MED	True	True	True	True	True	True	False	True	True	True	True	True	False	True	True	SHORT;NO_pLDDT;NO_PUBMED;LAZY
PCTP	nucleolus	scored	669	MED	True	True	True	True	False	False	True	True	True	True	True	True	False	True	True	SHORT;NO_PAE;NO_PUBMED;LAZY
PELI2	nucleolus	scored	685	MED	True	True	True	True	False	False	True	True	True	True	True	True	False	True	True	SHORT;NO_PAE;NO_PUBMED;LAZY
PHC2	nucleolus	scored	934	MED	True	True	True	True	True	True	False	True	True	True	True	True	False	True	True	SHORT;NO_pLDDT;NO_PUBMED;LAZY
PHF2	nucleolus	scored	586	HIGH	True	True	False	False	False	False	False	True	True	True	True	True	False	True	True	SHORT;NO_IF;NO_PAE;NO_pLDDT;NO_PUBMED
PHF21B	nucleolus	scored	712	MED	True	True	True	True	False	False	True	True	True	True	True	True	False	True	True	SHORT;NO_PAE;NO_PUBMED;LAZY
PIN4	nucleolus	scored	868	MED	True	True	True	True	True	True	False	True	True	True	True	True	False	True	True	SHORT;NO_pLDDT;NO_PUBMED;LAZY
PLK3	nucleolus	scored	602	HIGH	True	True	False	False	False	False	False	True	True	True	True	True	False	True	True	SHORT;NO_IF;NO_PAE;NO_pLDDT;NO_PUBMED
PLK4	nucleolus	scored	615	HIGH	True	True	False	False	False	False	False	True	True	True	True	True	False	True	True	SHORT;NO_IF;NO_PAE;NO_pLDDT;NO_PUBMED
PPDPF	nucleolus	scored	671	MED	True	True	True	True	False	False	True	True	True	True	True	True	False	True	True	SHORT;NO_PAE;NO_PUBMED;LAZY
PPID	nucleolus	scored	895	MED	True	True	True	True	True	True	False	True	True	True	True	True	False	True	True	SHORT;NO_pLDDT;NO_PUBMED;LAZY
PROX2	nucleolus	scored	845	MED	True	True	True	False	True	True	False	True	True	True	True	True	False	True	True	SHORT;NO_pLDDT;NO_PUBMED;LAZY
PSPC1	nucleolus	scored	592	HIGH	True	True	False	False	False	False	False	True	True	True	True	True	False	True	True	SHORT;NO_IF;NO_PAE;NO_pLDDT;NO_PUBMED
PWP1	nucleolus	scored	910	MED	True	True	True	True	True	True	False	True	True	True	True	True	False	True	True	SHORT;NO_pLDDT;NO_PUBMED;LAZY
PWP2	nucleolus	scored	918	MED	True	True	True	True	True	True	False	True	True	True	True	True	False	True	True	SHORT;NO_pLDDT;NO_PUBMED;LAZY
RABGEF1	nucleolus	scored	686	MED	True	True	True	True	False	False	True	True	True	True	True	True	False	True	True	SHORT;NO_PAE;NO_PUBMED;LAZY
RCL1	nucleolus	scored	897	MED	True	True	True	True	True	True	False	True	True	True	True	True	False	True	True	SHORT;NO_pLDDT;NO_PUBMED;LAZY
RDM1	nucleolus	scored	884	MED	True	True	True	True	True	True	False	True	True	True	True	True	False	True	True	SHORT;NO_pLDDT;NO_PUBMED;LAZY
REXO4	nucleolus	scored	612	MED	True	True	True	True	False	False	False	True	True	True	True	True	False	True	True	SHORT;NO_PAE;NO_pLDDT;NO_PUBMED
RIN2	nucleolus	scored	660	MED	True	True	True	True	False	False	True	True	True	True	True	True	False	True	True	SHORT;NO_PAE;NO_PUBMED;LAZY
RIOX2	nucleolus	scored	594	HIGH	True	True	False	False	False	False	False	True	True	True	True	True	False	True	True	SHORT;NO_IF;NO_PAE;NO_pLDDT;NO_PUBMED
SAMD14	nucleolus	scored	655	MED	True	True	True	True	False	False	True	True	True	True	True	True	False	True	True	SHORT;NO_PAE;NO_PUBMED;LAZY
SBDS	nucleolus	scored	573	HIGH	True	True	False	False	False	False	False	True	True	True	True	True	False	True	True	SHORT;NO_IF;NO_PAE;NO_pLDDT;NO_PUBMED
SDAD1	nucleolus	scored	856	MED	True	True	True	True	True	True	False	True	True	True	True	True	False	True	True	SHORT;NO_pLDDT;NO_PUBMED;LAZY
SENP3	nucleolus	scored	595	HIGH	True	True	False	False	False	False	False	True	True	True	True	True	False	True	True	SHORT;NO_IF;NO_PAE;NO_pLDDT;NO_PUBMED
SNAPIN	nucleolus	scored	669	MED	True	True	True	True	False	False	True	True	True	True	True	True	False	True	True	SHORT;NO_PAE;NO_PUBMED;LAZY
SREK1IP1	nucleolus	scored	693	MED	True	True	True	True	False	False	True	True	True	True	True	True	False	True	True	SHORT;NO_PAE;NO_PUBMED;LAZY
SRP68	nucleolus	scored	1269	MED	True	True	True	False	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
SSBP3	nucleolus	scored	862	MED	True	True	True	True	True	True	False	True	True	True	True	True	False	True	True	SHORT;NO_pLDDT;NO_PUBMED
STAMBP	nucleolus	scored	858	MED	True	True	True	True	True	True	False	True	True	True	True	True	False	True	True	SHORT;NO_pLDDT;NO_PUBMED
SUPT3H	nucleolus	scored	863	MED	True	True	True	True	True	True	False	True	True	True	True	True	False	True	True	SHORT;NO_pLDDT;NO_PUBMED
SUPT7L	nucleolus	scored	850	MED	True	True	True	True	True	True	False	True	True	True	True	True	False	True	True	SHORT;NO_pLDDT;NO_PUBMED
TBL3	nucleolus	scored	871	MED	True	True	True	True	True	True	False	True	True	True	True	True	False	True	True	SHORT;NO_pLDDT;NO_PUBMED
TCF15	nucleolus	scored	817	MED	True	True	True	True	True	True	False	True	True	True	True	True	False	True	True	SHORT;NO_pLDDT;NO_PUBMED
TDRD3	nucleolus	scored	856	MED	True	True	True	True	True	True	False	True	True	True	True	True	False	True	True	SHORT;NO_pLDDT;NO_PUBMED
TENT4B	nucleolus	scored	837	MED	True	True	True	True	True	True	False	True	True	True	True	True	False	True	True	SHORT;NO_pLDDT;NO_PUBMED
TEX10	nucleolus	scored	825	MED	True	True	True	True	True	True	False	True	True	True	True	True	False	True	True	SHORT;NO_pLDDT;NO_PUBMED
TEX2	nucleolus	scored	792	MED	True	True	True	True	True	True	False	True	True	True	True	True	False	True	True	SHORT;NO_pLDDT;NO_PUBMED
TGS1	nucleolus	scored	791	MED	True	True	True	True	True	True	False	True	True	True	True	True	False	True	True	SHORT;NO_pLDDT;NO_PUBMED
THUMPD3	nucleolus	scored	670	MED	True	True	True	True	False	False	True	True	True	True	True	True	False	True	True	SHORT;NO_PAE;NO_PUBMED;LAZY
TIAM2	nucleolus	scored	693	MED	True	True	True	True	False	False	True	True	True	True	True	True	False	True	True	SHORT;NO_PAE;NO_PUBMED;LAZY
TIFA	nucleolus	scored	669	MED	True	True	True	True	False	False	True	True	True	True	True	True	False	True	True	SHORT;NO_PAE;NO_PUBMED;LAZY
TNIP2	nucleolus	scored	844	MED	True	True	True	True	True	True	False	True	True	True	True	True	False	True	True	SHORT;NO_pLDDT;NO_PUBMED
TOE1	nucleolus	scored	888	MED	True	True	True	True	True	True	False	True	True	True	True	True	False	True	True	SHORT;NO_pLDDT;NO_PUBMED
TONSL	nucleolus	scored	771	MED	True	True	True	True	True	True	False	True	True	True	True	True	False	True	True	SHORT;NO_pLDDT;NO_PUBMED
TRMT10A	nucleolus	scored	870	MED	True	True	True	True	True	True	False	True	True	True	True	True	False	True	True	SHORT;NO_pLDDT;NO_PUBMED
TRMT1L	nucleolus	scored	935	MED	True	True	True	True	True	True	False	True	True	True	True	True	False	True	True	SHORT;NO_pLDDT;NO_PUBMED
TSEN54	nucleolus	scored	837	MED	True	True	True	True	True	True	False	True	True	True	True	True	False	True	True	SHORT;NO_pLDDT;NO_PUBMED
TSPAN6	nucleolus	scored	658	MED	True	True	True	True	False	False	True	True	True	True	True	True	False	True	True	SHORT;NO_PAE;NO_PUBMED;LAZY
TTC8	nucleolus	scored	716	MED	True	True	True	True	False	False	True	True	True	True	True	True	False	True	True	SHORT;NO_PAE;NO_PUBMED;LAZY
TXNL4B	nucleolus	scored	830	MED	True	True	True	True	True	True	False	True	True	True	True	True	False	True	True	SHORT;NO_pLDDT;NO_PUBMED
URB1	nucleolus	scored	806	MED	True	True	True	True	True	True	False	True	True	True	True	True	False	True	True	SHORT;NO_pLDDT;NO_PUBMED
VWA5A	nucleolus	scored	672	MED	True	True	True	True	False	False	True	True	True	True	True	True	False	True	True	SHORT;NO_PAE;NO_PUBMED;LAZY
WDR3	nucleolus	scored	891	MED	True	True	True	True	True	True	False	True	True	True	True	True	False	True	True	SHORT;NO_pLDDT;NO_PUBMED
XRCC5	nucleolus	scored	610	HIGH	True	True	False	False	False	False	False	True	True	True	True	True	False	True	True	SHORT;NO_IF;NO_PAE;NO_pLDDT;NO_PUBMED
YPEL4	nucleolus	scored	810	MED	True	True	True	False	True	True	False	True	True	True	True	True	False	True	True	SHORT;NO_pLDDT;NO_PUBMED
YWHAH	nucleolus	scored	650	MED	True	True	True	True	False	False	True	True	True	True	True	True	False	True	True	SHORT;NO_PAE;NO_PUBMED;LAZY
A1CF	nucleoplasm	scored	1050	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
ACIN1	nucleoplasm	scored	2488	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
ACOT12	nucleoplasm	scored	624	MED	True	True	True	True	True	True	True	False	True	True	True	True	False	True	True	SHORT;NO_PDB;NO_PUBMED;LAZY
ADARB2	nucleoplasm	scored	659	MED	True	True	True	True	False	False	True	True	True	True	True	True	False	True	True	SHORT;NO_PAE;NO_PUBMED;LAZY
ADAT1	nucleoplasm	scored	1443	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
ADAT2	nucleoplasm	scored	1807	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
ADIRF	nucleoplasm	scored	1611	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
AFF3	nucleoplasm	scored	2596	LOW	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	NO_PUBMED
AHDC1	nucleoplasm	scored	1318	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
AK9	nucleoplasm	scored	960	MED	True	True	True	False	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED;LAZY
AKAP8L	nucleoplasm	scored	1285	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
ALKBH8	nucleoplasm	scored	1635	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED;LAZY
ALPK3	nucleoplasm	scored	1088	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
ALX1	nucleoplasm	scored	2111	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
AMMECR1	nucleoplasm	scored	856	MED	True	True	False	False	False	False	True	True	True	True	True	True	True	True	True	SHORT;NO_IF;NO_PAE
ANAPC15	nucleoplasm	scored	982	MED	True	True	False	False	False	False	True	True	True	True	True	True	True	True	True	SHORT;NO_IF;NO_PAE
ANAPC16	nucleoplasm	scored	1094	MED	True	True	False	False	False	False	True	True	True	True	True	True	True	True	True	SHORT;NO_IF;NO_PAE
ANHX	nucleoplasm	scored	1481	MED	True	True	True	False	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED;LAZY
ANKRD22	nucleoplasm	scored	1132	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED;LAZY
ANKRD31	nucleoplasm	scored	1409	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
ANKRD35	nucleoplasm	scored	1152	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
ANKRD42	nucleoplasm	scored	756	MED	True	True	False	False	False	False	True	True	True	True	True	True	True	True	False	SHORT;NO_IF;NO_PAE
ANKRD49	nucleoplasm	scored	964	MED	True	True	False	False	False	False	True	True	True	True	True	True	True	True	True	SHORT;NO_IF;NO_PAE
ANKRD50	nucleoplasm	scored	811	MED	True	True	False	False	False	False	True	True	True	True	True	True	True	True	False	SHORT;NO_IF;NO_PAE
ANKRD52	nucleoplasm	scored	959	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED
ANKRD61	nucleoplasm	scored	807	MED	True	True	False	False	False	False	True	True	True	True	True	True	True	True	True	SHORT;NO_IF;NO_PAE
ANKRD65	nucleoplasm	scored	804	MED	True	True	False	False	False	False	True	True	True	True	True	True	True	True	False	SHORT;NO_IF;NO_PAE
ANKRD7	nucleoplasm	scored	456	HIGH	True	True	False	False	False	False	True	True	True	False	True	True	True	False	True	SHORT;NO_IF;NO_PAE;NO_PPI_TABLE;NO_LIT;LAZY
ANP32B	nucleoplasm	scored	1934	MED	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True	SHORT;NO_PUBMED;LAZY
