gene	path	lines	chars	has_uni_q	has_uni_nd	has_uni_url	has_af_q	has_af_url	has_go_nd	has_hpa_nd	has_if_un	has_pae_nd	has_pdb_0	has_ppi_0	has_pm_0	has_pkt_e	has_one_line	nuclear_score	issue_count	risk_level
FBLL1	detail/rejected/FBLL1/FBLL1-evaluation.md	49	893	True	True	True	True	True	True	True	True	True	True	True	True	False	False	0	8	CRITICAL_FALSE_ABSENCE_RISK
ISOC2	detail/rejected/ISOC2/ISOC2-evaluation.md	49	893	True	True	True	True	True	True	True	True	True	True	True	True	False	False	0	8	CRITICAL_FALSE_ABSENCE_RISK
KLHL22	detail/rejected/KLHL22/KLHL22-evaluation.md	49	896	True	True	True	True	True	True	True	True	True	True	True	True	False	False	0	8	CRITICAL_FALSE_ABSENCE_RISK
MVB12A	detail/rejected/MVB12A/MVB12A-evaluation.md	49	896	True	True	True	True	True	True	True	True	True	True	True	True	False	False	0	8	CRITICAL_FALSE_ABSENCE_RISK
Rasl2-9	detail/rejected/Rasl2-9/Rasl2-9-evaluation.md	49	899	True	True	True	True	True	True	True	True	True	True	True	True	False	False	0	8	CRITICAL_FALSE_ABSENCE_RISK
PTTG2	detail/rejected/PTTG2/PTTG2-evaluation.md	49	893	True	True	True	True	True	True	True	True	True	True	True	True	False	False	0	8	CRITICAL_FALSE_ABSENCE_RISK
Mfap1b	detail/rejected/Mfap1b/Mfap1b-evaluation.md	49	896	True	True	True	True	True	True	True	True	True	True	True	True	False	False	0	8	CRITICAL_FALSE_ABSENCE_RISK
NUGGC	detail/rejected/NUGGC/NUGGC-evaluation.md	49	893	True	True	True	True	True	True	True	True	True	True	True	True	False	False	0	8	CRITICAL_FALSE_ABSENCE_RISK
NACAD	detail/rejected/NACAD/NACAD-evaluation.md	49	893	True	True	True	True	True	True	True	True	True	True	True	True	False	False	0	8	CRITICAL_FALSE_ABSENCE_RISK
STARD9	detail/rejected/STARD9/STARD9-evaluation.md	49	896	True	True	True	True	True	True	True	True	True	True	True	True	False	False	0	8	CRITICAL_FALSE_ABSENCE_RISK
PITPNA	detail/rejected/PITPNA/PITPNA-evaluation.md	49	896	True	True	True	True	True	True	True	True	True	True	True	True	False	False	0	8	CRITICAL_FALSE_ABSENCE_RISK
UBXN2A	detail/rejected/UBXN2A/UBXN2A-evaluation.md	49	896	True	True	True	True	True	True	True	True	True	True	True	True	False	False	0	8	CRITICAL_FALSE_ABSENCE_RISK
OSBPL8	detail/rejected/OSBPL8/OSBPL8-evaluation.md	49	896	True	True	True	True	True	True	True	True	True	True	True	True	False	False	0	8	CRITICAL_FALSE_ABSENCE_RISK
STRADB	detail/rejected/STRADB/STRADB-evaluation.md	49	896	True	True	True	True	True	True	True	True	True	True	True	True	False	False	0	8	CRITICAL_FALSE_ABSENCE_RISK
TOR1B	detail/rejected/TOR1B/TOR1B-evaluation.md	49	893	True	True	True	True	True	True	True	True	True	True	True	True	False	False	0	8	CRITICAL_FALSE_ABSENCE_RISK
Ifi214	detail/rejected/Ifi214/Ifi214-evaluation.md	49	896	True	True	True	True	True	True	True	True	True	True	True	True	False	False	0	8	CRITICAL_FALSE_ABSENCE_RISK
NMRAL1	detail/rejected/NMRAL1/NMRAL1-evaluation.md	49	896	True	True	True	True	True	True	True	True	True	True	True	True	False	False	0	8	CRITICAL_FALSE_ABSENCE_RISK
FANK1	detail/rejected/FANK1/FANK1-evaluation.md	49	893	True	True	True	True	True	True	True	True	True	True	True	True	False	False	0	8	CRITICAL_FALSE_ABSENCE_RISK
KATNBL1	detail/rejected/KATNBL1/KATNBL1-evaluation.md	49	899	True	True	True	True	True	True	True	True	True	True	True	True	False	False	0	8	CRITICAL_FALSE_ABSENCE_RISK
TEX55	detail/rejected/TEX55/TEX55-evaluation.md	49	893	True	True	True	True	True	True	True	True	True	True	True	True	False	False	0	8	CRITICAL_FALSE_ABSENCE_RISK
EPM2A	detail/rejected/EPM2A/EPM2A-evaluation.md	49	893	True	True	True	True	True	True	True	True	True	True	True	True	False	False	0	8	CRITICAL_FALSE_ABSENCE_RISK
EEF1AKMT2	detail/rejected/EEF1AKMT2/EEF1AKMT2-evaluation.md	49	905	True	True	True	True	True	True	True	True	True	True	True	True	False	False	0	8	CRITICAL_FALSE_ABSENCE_RISK
KRCC1	detail/rejected/KRCC1/KRCC1-evaluation.md	49	893	True	True	True	True	True	True	True	True	True	True	True	True	False	False	0	8	CRITICAL_FALSE_ABSENCE_RISK
RFPL1	detail/rejected/RFPL1/RFPL1-evaluation.md	49	893	True	True	True	True	True	True	True	True	True	True	True	True	False	False	0	8	CRITICAL_FALSE_ABSENCE_RISK
NEMP2	detail/rejected/NEMP2/NEMP2-evaluation.md	49	893	True	True	True	True	True	True	True	True	True	True	True	True	False	False	0	8	CRITICAL_FALSE_ABSENCE_RISK
GCHFR	detail/rejected/GCHFR/GCHFR-evaluation.md	49	893	True	True	True	True	True	True	True	True	True	True	True	True	False	False	0	8	CRITICAL_FALSE_ABSENCE_RISK
ETV3L	detail/rejected/ETV3L/ETV3L-evaluation.md	49	893	True	True	True	True	True	True	True	True	True	True	True	True	False	False	0	8	CRITICAL_FALSE_ABSENCE_RISK
TCF24	detail/rejected/TCF24/TCF24-evaluation.md	49	893	True	True	True	True	True	True	True	True	True	True	True	True	False	False	0	8	CRITICAL_FALSE_ABSENCE_RISK
GCFC2	detail/rejected/GCFC2/GCFC2-evaluation.md	49	893	True	True	True	True	True	True	True	True	True	True	True	True	False	False	0	8	CRITICAL_FALSE_ABSENCE_RISK
FSBP	detail/rejected/FSBP/FSBP-evaluation.md	49	890	True	True	True	True	True	True	True	True	True	True	True	True	False	False	0	8	CRITICAL_FALSE_ABSENCE_RISK
KRI1	detail/rejected/KRI1/KRI1-evaluation.md	49	890	True	True	True	True	True	True	True	True	True	True	True	True	False	False	0	8	CRITICAL_FALSE_ABSENCE_RISK
SEL1L2	detail/rejected/SEL1L2/SEL1L2-evaluation.md	49	896	True	True	True	True	True	True	True	True	True	True	True	True	False	False	0	8	CRITICAL_FALSE_ABSENCE_RISK
KBTBD7	detail/rejected/KBTBD7/KBTBD7-evaluation.md	49	896	True	True	True	True	True	True	True	True	True	True	True	True	False	False	0	8	CRITICAL_FALSE_ABSENCE_RISK
TCP10L	detail/rejected/TCP10L/TCP10L-evaluation.md	49	896	True	True	True	True	True	True	True	True	True	True	True	True	False	False	0	8	CRITICAL_FALSE_ABSENCE_RISK
Isoc2b	detail/rejected/Isoc2b/Isoc2b-evaluation.md	49	896	True	True	True	True	True	True	True	True	True	True	True	True	False	False	0	8	CRITICAL_FALSE_ABSENCE_RISK
DUX1	detail/rejected/DUX1/DUX1-evaluation.md	49	890	True	True	True	True	True	True	True	True	True	True	True	True	False	False	0	8	CRITICAL_FALSE_ABSENCE_RISK
RITA1	detail/rejected/RITA1/RITA1-evaluation.md	49	893	True	True	True	True	True	True	True	True	True	True	True	True	False	False	0	8	CRITICAL_FALSE_ABSENCE_RISK
ZNG1F	detail/rejected/ZNG1F/ZNG1F-evaluation.md	49	893	True	True	True	True	True	True	True	True	True	True	True	True	False	False	0	8	CRITICAL_FALSE_ABSENCE_RISK
LANCL2	detail/rejected/LANCL2/LANCL2-evaluation.md	49	896	True	True	True	True	True	True	True	True	True	True	True	True	False	False	0	8	CRITICAL_FALSE_ABSENCE_RISK
KBTBD6	detail/rejected/KBTBD6/KBTBD6-evaluation.md	49	896	True	True	True	True	True	True	True	True	True	True	True	True	False	False	0	8	CRITICAL_FALSE_ABSENCE_RISK
Fbxw15	detail/rejected/Fbxw15/Fbxw15-evaluation.md	49	896	True	True	True	True	True	True	True	True	True	True	True	True	False	False	0	8	CRITICAL_FALSE_ABSENCE_RISK
SSX2B	detail/rejected/SSX2B/SSX2B-evaluation.md	49	893	True	True	True	True	True	True	True	True	True	True	True	True	False	False	0	8	CRITICAL_FALSE_ABSENCE_RISK
VEZT	detail/rejected/VEZT/VEZT-evaluation.md	49	890	True	True	True	True	True	True	True	True	True	True	True	True	False	False	0	8	CRITICAL_FALSE_ABSENCE_RISK
DENND4A	detail/rejected/DENND4A/DENND4A-evaluation.md	53	1178	True	True	True	True	True	True	True	False	True	True	True	True	False	False	0	7	CRITICAL_FALSE_ABSENCE_RISK
DYNC1LI1	detail/rejected/DYNC1LI1/DYNC1LI1-evaluation.md	53	1185	True	True	True	True	True	True	True	False	True	True	True	True	False	False	0	7	CRITICAL_FALSE_ABSENCE_RISK
DEPDC7	detail/rejected/DEPDC7/DEPDC7-evaluation.md	53	1171	True	True	True	True	True	True	True	False	True	True	True	True	False	False	0	7	CRITICAL_FALSE_ABSENCE_RISK
FLII	detail/rejected/FLII/FLII-evaluation.md	54	1283	True	True	True	True	True	True	True	False	True	True	True	True	False	False	0	7	CRITICAL_FALSE_ABSENCE_RISK
CMC1	detail/rejected/CMC1/CMC1-evaluation.md	176	5604	True	True	False	False	False	True	False	False	False	False	False	False	False	False	2	3	MED_FALSE_ABSENCE_RISK
MT1HL1	detail/rejected/MT1HL1/MT1HL1-evaluation.md	152	8739	True	True	False	False	False	True	False	False	True	False	False	False	False	False	0	3	MED_FALSE_ABSENCE_RISK
DYNLRB2	detail/rejected/DYNLRB2/DYNLRB2-evaluation.md	175	5398	True	True	False	False	False	True	False	False	False	False	False	False	False	False	2	3	MED_FALSE_ABSENCE_RISK
CDKN2AIPNL	detail/rejected/CDKN2AIPNL/CDKN2AIPNL-evaluation.md	180	5524	True	True	False	False	False	True	False	False	False	False	False	False	False	False	3	3	MED_FALSE_ABSENCE_RISK
CDNF	detail/rejected/CDNF/CDNF-evaluation.md	173	5122	True	True	False	False	False	True	False	False	False	False	False	False	False	False	2	3	MED_FALSE_ABSENCE_RISK
CLN5	detail/rejected/CLN5/CLN5-evaluation.md	176	5379	True	True	False	False	False	True	False	False	False	False	False	False	False	False	2	3	MED_FALSE_ABSENCE_RISK
DCAF4L2	detail/rejected/DCAF4L2/DCAF4L2-evaluation.md	177	5717	True	True	False	False	False	True	False	False	False	False	False	False	False	False	3	3	MED_FALSE_ABSENCE_RISK
EFNA1	detail/rejected/EFNA1/EFNA1-evaluation.md	176	5496	True	True	False	False	False	True	False	False	False	False	False	False	False	False	2	3	MED_FALSE_ABSENCE_RISK
DHRS7C	detail/rejected/DHRS7C/DHRS7C-evaluation.md	168	4650	True	True	False	False	False	True	False	False	False	False	False	False	False	False	2	3	MED_FALSE_ABSENCE_RISK
DNAJC30	detail/rejected/DNAJC30/DNAJC30-evaluation.md	181	5494	True	True	False	False	False	True	False	False	False	False	False	False	False	False	2	3	MED_FALSE_ABSENCE_RISK
CLEC2B	detail/rejected/CLEC2B/CLEC2B-evaluation.md	176	5568	True	True	False	False	False	True	False	False	False	False	False	False	False	False	2	3	MED_FALSE_ABSENCE_RISK
DNAJC5B	detail/rejected/DNAJC5B/DNAJC5B-evaluation.md	181	5782	True	True	False	False	False	True	False	False	False	False	False	False	False	False	2	3	MED_FALSE_ABSENCE_RISK
CXCL14	detail/rejected/CXCL14/CXCL14-evaluation.md	176	5420	True	True	False	False	False	True	False	False	False	False	False	False	False	False	2	3	MED_FALSE_ABSENCE_RISK
CLVS1	detail/rejected/CLVS1/CLVS1-evaluation.md	168	4747	True	True	False	False	False	True	False	False	False	False	False	False	False	False	2	3	MED_FALSE_ABSENCE_RISK
DNAJC15	detail/rejected/DNAJC15/DNAJC15-evaluation.md	178	5411	True	True	False	False	False	True	False	False	False	False	False	False	False	False	2	3	MED_FALSE_ABSENCE_RISK
EFEMP2	detail/rejected/EFEMP2/EFEMP2-evaluation.md	176	5643	True	True	False	False	False	True	False	False	False	False	False	False	False	False	2	3	MED_FALSE_ABSENCE_RISK
DNAJB8	detail/rejected/DNAJB8/DNAJB8-evaluation.md	168	4366	True	True	False	False	False	True	False	False	False	False	False	False	False	False	3	3	MED_FALSE_ABSENCE_RISK
DNAJC14	detail/rejected/DNAJC14/DNAJC14-evaluation.md	177	5254	True	True	False	False	False	True	False	False	False	False	False	False	False	False	2	3	MED_FALSE_ABSENCE_RISK
CRACR2B	detail/rejected/CRACR2B/CRACR2B-evaluation.md	161	4239	True	True	False	False	False	True	False	False	False	False	False	False	False	False	3	3	MED_FALSE_ABSENCE_RISK
CLRN2	detail/rejected/CLRN2/CLRN2-evaluation.md	176	5213	True	True	False	False	False	True	False	False	False	False	False	False	False	False	2	3	MED_FALSE_ABSENCE_RISK
CBLL2	detail/rejected/CBLL2/CBLL2-evaluation.md	177	4827	True	True	False	False	False	True	False	False	False	False	False	True	False	False	2	3	MED_FALSE_ABSENCE_RISK
CRYBB1	detail/rejected/CRYBB1/CRYBB1-evaluation.md	172	4981	True	True	False	False	False	True	False	False	False	False	False	False	False	False	3	3	MED_FALSE_ABSENCE_RISK
CYP4X1	detail/rejected/CYP4X1/CYP4X1-evaluation.md	159	4491	True	True	False	False	False	True	False	False	False	False	False	False	False	False	2	3	MED_FALSE_ABSENCE_RISK
DYNLT5	detail/rejected/DYNLT5/DYNLT5-evaluation.md	161	4207	True	True	False	False	False	True	False	False	False	False	False	True	False	False	3	3	MED_FALSE_ABSENCE_RISK
SAXO6	detail/rejected/SAXO6/SAXO6-evaluation.md	142	4760	True	True	False	False	False	True	False	False	False	False	False	False	False	False	0	3	MED_FALSE_ABSENCE_RISK
DYNLRB1	detail/rejected/DYNLRB1/DYNLRB1-evaluation.md	172	5052	True	True	False	False	False	True	False	False	False	False	False	False	False	False	2	3	MED_FALSE_ABSENCE_RISK
CLP2	detail/rejected/CLP2/CLP2-evaluation.md	158	4054	True	True	False	False	False	True	False	False	True	False	False	False	False	False	3	3	MED_FALSE_ABSENCE_RISK
CDRT15L2	detail/rejected/CDRT15L2/CDRT15L2-evaluation.md	168	4204	True	True	False	False	False	True	False	False	False	False	False	True	False	False	2	3	MED_FALSE_ABSENCE_RISK
DSCAML1	detail/rejected/DSCAML1/DSCAML1-evaluation.md	170	4876	True	True	False	False	False	True	False	False	False	False	False	False	False	False	2	3	MED_FALSE_ABSENCE_RISK
CYP4Z1	detail/rejected/CYP4Z1/CYP4Z1-evaluation.md	167	4598	True	True	False	False	False	True	False	False	False	False	False	False	False	False	2	3	MED_FALSE_ABSENCE_RISK
CPT1C	detail/rejected/CPT1C/CPT1C-evaluation.md	159	4467	True	True	False	False	False	True	False	False	False	False	False	False	False	False	2	3	MED_FALSE_ABSENCE_RISK
CNDP1	detail/rejected/CNDP1/CNDP1-evaluation.md	176	5483	True	True	False	False	False	True	False	False	False	False	False	False	False	False	2	3	MED_FALSE_ABSENCE_RISK
DIS3L2	detail/rejected/DIS3L2/DIS3L2-evaluation.md	177	5093	True	True	False	False	False	True	False	False	False	False	False	False	False	False	2	3	MED_FALSE_ABSENCE_RISK
CARMIL2	detail/rejected/CARMIL2/CARMIL2-evaluation.md	181	6029	True	True	False	False	False	True	False	False	False	False	False	False	False	False	2	3	MED_FALSE_ABSENCE_RISK
CYP4F22	detail/rejected/CYP4F22/CYP4F22-evaluation.md	171	5082	True	True	False	False	False	True	False	False	False	False	False	False	False	False	2	3	MED_FALSE_ABSENCE_RISK
SASH3	detail/rejected/SASH3/SASH3-evaluation.md	156	5853	True	True	False	False	False	True	False	False	False	False	False	False	False	False	0	3	MED_FALSE_ABSENCE_RISK
Rhox13	detail/rejected/Rhox13/Rhox13-evaluation.md	146	5230	True	True	False	False	False	True	False	False	False	False	False	False	False	False	0	3	MED_FALSE_ABSENCE_RISK
CARMIL3	detail/rejected/CARMIL3/CARMIL3-evaluation.md	169	4780	True	True	False	False	False	True	False	False	False	False	False	False	False	False	2	3	MED_FALSE_ABSENCE_RISK
SACK1A	detail/rejected/SACK1A/SACK1A-evaluation.md	141	4675	True	True	False	False	False	True	False	False	False	False	False	False	False	False	0	3	MED_FALSE_ABSENCE_RISK
COQ6	detail/rejected/COQ6/COQ6-evaluation.md	176	5564	True	True	False	False	False	True	False	False	False	False	False	False	False	False	2	3	MED_FALSE_ABSENCE_RISK
EFNB3	detail/rejected/EFNB3/EFNB3-evaluation.md	176	5450	True	True	False	False	False	True	False	False	False	False	False	False	False	False	2	3	MED_FALSE_ABSENCE_RISK
CLEC18B	detail/rejected/CLEC18B/CLEC18B-evaluation.md	161	4428	True	True	False	False	False	True	False	False	False	False	False	False	False	False	2	3	MED_FALSE_ABSENCE_RISK
EFHC2	detail/rejected/EFHC2/EFHC2-evaluation.md	173	5151	True	True	False	False	False	True	False	False	False	False	False	False	False	False	2	3	MED_FALSE_ABSENCE_RISK
DNM1	detail/rejected/DNM1/DNM1-evaluation.md	176	5621	True	True	False	False	False	True	False	False	False	False	False	False	False	False	2	3	MED_FALSE_ABSENCE_RISK
DHCR24	detail/rejected/DHCR24/DHCR24-evaluation.md	179	5754	True	True	False	False	False	True	False	False	False	False	False	False	False	False	2	3	MED_FALSE_ABSENCE_RISK
DNAJC10	detail/rejected/DNAJC10/DNAJC10-evaluation.md	171	4895	True	True	False	False	False	True	False	False	False	False	False	False	False	False	2	3	MED_FALSE_ABSENCE_RISK
CYP39A1	detail/rejected/CYP39A1/CYP39A1-evaluation.md	171	4959	True	True	False	False	False	True	False	False	False	False	False	False	False	False	2	3	MED_FALSE_ABSENCE_RISK
CARHSP1	detail/rejected/CARHSP1/CARHSP1-evaluation.md	181	5598	True	True	False	False	False	True	False	False	False	False	False	False	False	False	2	3	MED_FALSE_ABSENCE_RISK
CDKL4	detail/rejected/CDKL4/CDKL4-evaluation.md	176	5523	True	True	False	False	False	True	False	False	False	False	False	False	False	False	2	3	MED_FALSE_ABSENCE_RISK
EIF3F	detail/rejected/EIF3F/EIF3F-evaluation.md	173	5188	True	True	False	False	False	True	False	False	False	False	False	False	False	False	2	3	MED_FALSE_ABSENCE_RISK
COG1	detail/rejected/COG1/COG1-evaluation.md	176	5276	True	True	False	False	False	True	False	False	False	False	False	False	False	False	2	3	MED_FALSE_ABSENCE_RISK
NUP62	detail/rejected/NUP62/NUP62-evaluation.md	45	972	True	False	True	False	False	False	False	False	False	False	False	False	False	False	0	2	MED_FALSE_ABSENCE_RISK
CHD1L	detail/rejected/CHD1L/CHD1L-evaluation.md	35	652	True	False	True	False	False	False	False	False	False	False	False	False	False	False	0	2	MED_FALSE_ABSENCE_RISK
SELENOF	detail/rejected/SELENOF/SELENOF-evaluation.md	114	6915	True	True	False	False	False	False	False	False	False	False	False	False	False	False	0	2	MED_FALSE_ABSENCE_RISK
ABTB3	detail/rejected/ABTB3/ABTB3-evaluation.md	229	13191	True	False	False	False	False	False	False	True	True	False	False	False	False	False	3	2	MED_FALSE_ABSENCE_RISK
C3orf36	detail/rejected/C3orf36/C3orf36-evaluation.md	35	662	True	False	True	False	False	False	False	False	False	False	False	False	False	False	0	2	MED_FALSE_ABSENCE_RISK
NUDT14	detail/rejected/NUDT14/NUDT14-evaluation.md	45	979	True	False	True	False	False	False	False	False	False	False	False	False	False	False	0	2	MED_FALSE_ABSENCE_RISK
CFAP119	detail/rejected/CFAP119/CFAP119-evaluation.md	35	662	True	False	True	False	False	False	False	False	False	False	False	False	False	False	0	2	MED_FALSE_ABSENCE_RISK
CEP250	detail/rejected/CEP250/CEP250-evaluation.md	35	657	True	False	True	False	False	False	False	False	False	False	False	False	False	False	0	2	MED_FALSE_ABSENCE_RISK
NUS1	detail/rejected/NUS1/NUS1-evaluation.md	45	965	True	False	True	False	False	False	False	False	False	False	False	False	False	False	0	2	MED_FALSE_ABSENCE_RISK
CHAF1A	detail/rejected/CHAF1A/CHAF1A-evaluation.md	35	657	True	False	True	False	False	False	False	False	False	False	False	False	False	False	0	2	MED_FALSE_ABSENCE_RISK
NUTM2D	detail/rejected/NUTM2D/NUTM2D-evaluation.md	45	979	True	False	True	False	False	False	False	False	False	False	False	False	False	False	0	2	MED_FALSE_ABSENCE_RISK
NXPE2	detail/rejected/NXPE2/NXPE2-evaluation.md	45	972	True	False	True	False	False	False	False	False	False	False	False	False	False	False	0	2	MED_FALSE_ABSENCE_RISK
CIMIP3	detail/rejected/CIMIP3/CIMIP3-evaluation.md	35	657	True	False	True	False	False	False	False	False	False	False	False	False	False	False	0	2	MED_FALSE_ABSENCE_RISK
CEP55	detail/rejected/CEP55/CEP55-evaluation.md	35	652	True	False	True	False	False	False	False	False	False	False	False	False	False	False	0	2	MED_FALSE_ABSENCE_RISK
NUFIP1	detail/rejected/NUFIP1/NUFIP1-evaluation.md	45	979	True	False	True	False	False	False	False	False	False	False	False	False	False	False	0	2	MED_FALSE_ABSENCE_RISK
CIBAR2	detail/rejected/CIBAR2/CIBAR2-evaluation.md	35	657	True	False	True	False	False	False	False	False	False	False	False	False	False	False	0	2	MED_FALSE_ABSENCE_RISK
CEP131	detail/rejected/CEP131/CEP131-evaluation.md	35	657	True	False	True	False	False	False	False	False	False	False	False	False	False	False	0	2	MED_FALSE_ABSENCE_RISK
C2orf50	detail/rejected/C2orf50/C2orf50-evaluation.md	35	662	True	False	True	False	False	False	False	False	False	False	False	False	False	False	0	2	MED_FALSE_ABSENCE_RISK
NUDCD2	detail/rejected/NUDCD2/NUDCD2-evaluation.md	45	979	True	False	True	False	False	False	False	False	False	False	False	False	False	False	0	2	MED_FALSE_ABSENCE_RISK
CGGBP1	detail/rejected/CGGBP1/CGGBP1-evaluation.md	35	657	True	False	True	False	False	False	False	False	False	False	False	False	False	False	0	2	MED_FALSE_ABSENCE_RISK
CHID1	detail/rejected/CHID1/CHID1-evaluation.md	35	652	True	False	True	False	False	False	False	False	False	False	False	False	False	False	0	2	MED_FALSE_ABSENCE_RISK
NUTM2F	detail/rejected/NUTM2F/NUTM2F-evaluation.md	45	979	True	False	True	False	False	False	False	False	False	False	False	False	False	False	0	2	MED_FALSE_ABSENCE_RISK
CHCHD6	detail/rejected/CHCHD6/CHCHD6-evaluation.md	35	657	True	False	True	False	False	False	False	False	False	False	False	False	False	False	0	2	MED_FALSE_ABSENCE_RISK
NUDT8	detail/rejected/NUDT8/NUDT8-evaluation.md	45	972	True	False	True	False	False	False	False	False	False	False	False	False	False	False	0	2	MED_FALSE_ABSENCE_RISK
NUDT6	detail/rejected/NUDT6/NUDT6-evaluation.md	45	972	True	False	True	False	False	False	False	False	False	False	False	False	False	False	0	2	MED_FALSE_ABSENCE_RISK
NUP62CL	detail/rejected/NUP62CL/NUP62CL-evaluation.md	45	986	True	False	True	False	False	False	False	False	False	False	False	False	False	False	0	2	MED_FALSE_ABSENCE_RISK
CEP85L	detail/rejected/CEP85L/CEP85L-evaluation.md	35	657	True	False	True	False	False	False	False	False	False	False	False	False	False	False	0	2	MED_FALSE_ABSENCE_RISK
CFAP206	detail/rejected/CFAP206/CFAP206-evaluation.md	35	662	True	False	True	False	False	False	False	False	False	False	False	False	False	False	0	2	MED_FALSE_ABSENCE_RISK
