gene	category	status	char_count	risk	flags	has_hpa_details	has_if_or_rescue	has_plddt	has_pae_or_note	has_pdb_info	has_real_ppi	has_pubmed_counts	has_key_lit	rejection_lines	lazy_phrases
FANCL	nuclear-body	scored	4029	HIGH	SHORT_SCORED(4029); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; NO_PUBMED_COUNTS	False	True	True	True	True	True	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
FOXJ2	nuclear-body	scored	5132	HIGH	LAZY:IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	IntAct 有限记录;无记录 \| — \| —
GEMIN6	nuclear-body	scored	4845	CRITICAL	SHORT_SCORED(4845); LAZY:待补充; NO_HPA_DETAILS; NO_PDB_INFO; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	False	False	False	True	0	待补充
GMEB2	nuclear-body	scored	5081	HIGH	LAZY:待补充; NO_HPA_DETAILS; NO_PDB_INFO; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	False	False	False	True	0	待补充
GNB1L	nuclear-body	scored	4365	CRITICAL	SHORT_SCORED(4365); LAZY:待补充; NO_HPA_DETAILS; NO_PDB_INFO; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS; NO_KEY_LIT	False	True	True	True	False	False	False	False	0	待补充
GTSF1	nuclear-body	scored	4275	CRITICAL	SHORT_SCORED(4275); LAZY:待补充;需进一步验证; NO_HPA_DETAILS; NO_PDB_INFO; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS; NO_KEY_LIT	False	True	True	True	False	False	False	False	0	待补充;需进一步验证
KBTBD4	nuclear-body	scored	4964	CRITICAL	SHORT_SCORED(4964); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; NO_PDB_INFO; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	False	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
MESD	nuclear-body	scored	4013	HIGH	SHORT_SCORED(4013); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; NO_PDB_INFO; NO_PUBMED_COUNTS	False	True	True	True	False	True	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
NAA15	nuclear-body	scored	4911	HIGH	SHORT_SCORED(4911); LAZY:IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	IntAct 有限记录;无记录 \| — \| —
NUTM2B	nuclear-body	scored	3464	HIGH	SHORT_SCORED(3464); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
PLXDC2	nuclear-body	scored	3678	HIGH	SHORT_SCORED(3678); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; NO_PUBMED_COUNTS	False	True	True	True	True	True	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
PRRC2B	nuclear-body	scored	3879	HIGH	SHORT_SCORED(3879); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; NO_PUBMED_COUNTS	False	True	True	True	True	True	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
PSTK	nuclear-body	scored	3400	HIGH	SHORT_SCORED(3400); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
SHCBP1	nuclear-body	scored	6262	HIGH	LAZY:IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS; NO_KEY_LIT	False	True	True	True	True	False	False	False	0	IntAct 有限记录;无记录 \| — \| —
SP140	nuclear-body	scored	4907	HIGH	SHORT_SCORED(4907); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
THAP11	nuclear-body	scored	5006	HIGH	LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
THAP7	nuclear-body	scored	4999	HIGH	SHORT_SCORED(4999); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
TMA7	nuclear-body	scored	4130	HIGH	SHORT_SCORED(4130); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; NO_PUBMED_COUNTS	False	True	True	True	True	True	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
TRIM8	nuclear-body	scored	3116	CRITICAL	SHORT_SCORED(3116); LAZY:需进一步查询;暂无详细;基于基因家族推断; NO_HPA_DETAILS; NO_PLDDT; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	False	True	True	False	False	True	0	需进一步查询;暂无详细;基于基因家族推断;IntAct 有限记录;无记录 \| — \| —
TSC22D1	nuclear-body	scored	4319	HIGH	SHORT_SCORED(4319); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; NO_PUBMED_COUNTS	False	True	True	True	True	True	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
WDFY3	nuclear-body	scored	5129	HIGH	LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; NO_PLDDT; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	False	True	True	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
WRAP53	nuclear-body	scored	5000	HIGH	LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
AARSD1	nuclear-envelope	scored	5316	HIGH	LAZY:可能参与; NO_HPA_DETAILS; NO_IF_NO_RESCUE; PPI:ONLY_0_PARTNERS	False	False	True	True	True	False	True	True	0	可能参与
AGPAT3	nuclear-envelope	scored	4840	CRITICAL	SHORT_SCORED(4840); LAZY:IntAct 有限记录;无记录 \| — \| —;可能参与; NO_HPA_DETAILS; NO_IF_NO_RESCUE; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS; NO_KEY_LIT	False	False	True	True	True	False	False	False	0	IntAct 有限记录;无记录 \| — \| —;可能参与
AHCTF1	nuclear-envelope	scored	5805	HIGH	LAZY:IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	IntAct 有限记录;无记录 \| — \| —
AMPD3	nuclear-envelope	scored	3636	CRITICAL	SHORT_SCORED(3636); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; NO_PDB_INFO; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	False	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
ANKRD17	nuclear-envelope	scored	7809	MED	NO_HPA_DETAILS; NO_PUBMED_COUNTS	False	True	True	True	True	True	False	True	0	
ARL6IP6	nuclear-envelope	scored	5242	MED	PPI:ONLY_0_PARTNERS	True	True	True	True	True	False	True	True	0	
CERS5	nuclear-envelope	scored	3499	HIGH	SHORT_SCORED(3499); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
CHMP7	nuclear-envelope	scored	7069	HIGH	LAZY:IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	IntAct 有限记录;无记录 \| — \| —
EOGT	nuclear-envelope	scored	3498	HIGH	SHORT_SCORED(3498); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
GPKOW	nuclear-envelope	scored	4319	CRITICAL	SHORT_SCORED(4319); LAZY:待补充; NO_HPA_DETAILS; NO_PDB_INFO; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS; NO_KEY_LIT	False	True	True	True	False	False	False	False	0	待补充
LEMD2	nuclear-envelope	scored	5334	HIGH	LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; NO_PDB_INFO; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	False	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
LEMD3	nuclear-envelope	scored	5576	HIGH	LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; NO_PDB_INFO; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	False	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
NANOGP8	nuclear-envelope	scored	4679	HIGH	SHORT_SCORED(4679); LAZY:IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	IntAct 有限记录;无记录 \| — \| —
NDC1	nuclear-envelope	scored	4543	HIGH	SHORT_SCORED(4543); LAZY:IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	IntAct 有限记录;无记录 \| — \| —
NEMP1	nuclear-envelope	scored	4329	HIGH	SHORT_SCORED(4329); LAZY:IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	IntAct 有限记录;无记录 \| — \| —
OTUD5	nuclear-envelope	scored	4565	HIGH	SHORT_SCORED(4565); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
PHC1	nuclear-envelope	scored	4681	HIGH	SHORT_SCORED(4681); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
RESF1	nuclear-envelope	scored	4233	HIGH	SHORT_SCORED(4233); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
SAMD4B	nuclear-envelope	scored	4225	HIGH	SHORT_SCORED(4225); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
SAMSN1	nuclear-envelope	scored	4623	HIGH	SHORT_SCORED(4623); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
SUPT6H	nuclear-envelope	scored	4994	HIGH	SHORT_SCORED(4994); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
SURF4	nuclear-envelope	scored	3621	HIGH	SHORT_SCORED(3621); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
TNFAIP2	nuclear-envelope	scored	3550	HIGH	SHORT_SCORED(3550); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
YAF2	nuclear-envelope	scored	4223	HIGH	SHORT_SCORED(4223); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
ANKRD55	nuclear-speckle	scored	5721	HIGH	LAZY:IntAct 有限记录;无记录 \| — \| —;可能参与; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	IntAct 有限记录;无记录 \| — \| —;可能参与;推测
AP5Z1	nuclear-speckle	scored	5112	HIGH	LAZY:可能参与; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS	False	True	True	True	True	False	True	True	0	可能参与
ARGLU1	nuclear-speckle	scored	5120	HIGH	LAZY:IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS; NO_KEY_LIT	False	True	True	True	True	False	False	False	0	IntAct 有限记录;无记录 \| — \| —
ATOH8	nuclear-speckle	scored	4706	HIGH	SHORT_SCORED(4706); LAZY:IntAct 有限记录;无记录 \| — \| —;数据不足; NO_HPA_DETAILS; PPI:ONLY_1_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	IntAct 有限记录;无记录 \| — \| —;数据不足
ATXN7L3	nuclear-speckle	scored	9691	HIGH	LAZY:IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; NO_PUBMED_COUNTS	False	True	True	True	True	True	False	True	0	IntAct 有限记录;无记录 \| — \| —
C12orf57	nuclear-speckle	scored	6984	HIGH	LAZY:IntAct 有限记录;无记录 \| — \| —; NO_IF_NO_RESCUE; PPI:ONLY_0_PARTNERS	True	False	True	True	True	False	True	True	0	IntAct 有限记录;无记录 \| — \| —
CASC3	nuclear-speckle	scored	4745	HIGH	SHORT_SCORED(4745); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
CBY1	nuclear-speckle	scored	1821	HIGH	SHORT_SCORED(1821); NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_KEY_LIT	False	True	True	True	True	False	True	False	0	
CCDC85C	nuclear-speckle	scored	1732	CRITICAL	SHORT_SCORED(1732); LAZY:IntAct 有限记录; NO_HPA_DETAILS; NO_PDB_INFO; PPI:ONLY_0_PARTNERS; NO_KEY_LIT	False	True	True	True	False	False	True	False	0	IntAct 有限记录
DENND1B	nuclear-speckle	scored	3580	HIGH	SHORT_SCORED(3580); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
EPC2	nuclear-speckle	scored	3501	HIGH	SHORT_SCORED(3501); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
EPG5	nuclear-speckle	scored	3474	HIGH	SHORT_SCORED(3474); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
EXO5	nuclear-speckle	scored	3524	HIGH	SHORT_SCORED(3524); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
EYA3	nuclear-speckle	scored	6259	HIGH	LAZY:IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	IntAct 有限记录;无记录 \| — \| —
FAM50A	nuclear-speckle	scored	4211	HIGH	SHORT_SCORED(4211); LAZY:IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	IntAct 有限记录;无记录 \| — \| —
FANCG	nuclear-speckle	scored	3421	HIGH	SHORT_SCORED(3421); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
FYTTD1	nuclear-speckle	scored	8223	HIGH	LAZY:IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; NO_PUBMED_COUNTS	False	True	True	True	True	True	False	True	0	IntAct 有限记录;无记录 \| — \| —
GIPC2	nuclear-speckle	scored	4263	CRITICAL	SHORT_SCORED(4263); LAZY:待补充;需进一步验证; NO_HPA_DETAILS; NO_PDB_INFO; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS; NO_KEY_LIT	False	True	True	True	False	False	False	False	0	待补充;需进一步验证
GUCY1A1	nuclear-speckle	scored	4388	CRITICAL	SHORT_SCORED(4388); LAZY:待补充;需进一步验证; NO_HPA_DETAILS; NO_PDB_INFO; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS; NO_KEY_LIT	False	True	True	True	False	False	False	False	0	待补充;需进一步验证
MXRA8	nuclear-speckle	scored	5382	HIGH	LAZY:IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; NO_PUBMED_COUNTS	False	True	True	True	True	True	False	True	0	IntAct 有限记录;无记录 \| — \| —
MYADM	nuclear-speckle	scored	3587	CRITICAL	SHORT_SCORED(3587); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; NO_PDB_INFO; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	False	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
NELFCD	nuclear-speckle	scored	4498	HIGH	SHORT_SCORED(4498); LAZY:IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	IntAct 有限记录;无记录 \| — \| —
NIP7	nuclear-speckle	scored	4840	HIGH	SHORT_SCORED(4840); LAZY:IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	IntAct 有限记录;无记录 \| — \| —
NUFIP1	nuclear-speckle	scored	4901	HIGH	SHORT_SCORED(4901); LAZY:IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	IntAct 有限记录;无记录 \| — \| —
PCP2	nuclear-speckle	scored	4177	HIGH	SHORT_SCORED(4177); LAZY:待补充; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	待补充
POU5F2	nuclear-speckle	scored	4310	HIGH	SHORT_SCORED(4310); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
SERF2	nuclear-speckle	scored	4138	HIGH	SHORT_SCORED(4138); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
SGO2	nuclear-speckle	scored	4119	HIGH	SHORT_SCORED(4119); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
SMAD9	nuclear-speckle	scored	4708	HIGH	SHORT_SCORED(4708); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
SPOCD1	nuclear-speckle	scored	4327	HIGH	SHORT_SCORED(4327); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
SSBP4	nuclear-speckle	scored	4143	HIGH	SHORT_SCORED(4143); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
TESC	nuclear-speckle	scored	4367	HIGH	SHORT_SCORED(4367); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
VGLL3	nuclear-speckle	scored	4135	HIGH	SHORT_SCORED(4135); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
WDR82	nuclear-speckle	scored	4657	HIGH	SHORT_SCORED(4657); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
XYLB	nuclear-speckle	scored	3480	HIGH	SHORT_SCORED(3480); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
ABT1	nucleolus	scored	11543	HIGH	LAZY:IntAct 有限记录;无记录 \| — \| —;可能参与; NO_HPA_DETAILS; NO_PUBMED_COUNTS	False	True	True	True	True	True	False	True	0	IntAct 有限记录;无记录 \| — \| —;可能参与;推测
ABTB1	nucleolus	scored	4083	HIGH	SHORT_SCORED(4083); LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; NO_PDB_INFO; NO_PUBMED_COUNTS	False	True	True	True	False	True	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —
AFF4	nucleolus	scored	8104	HIGH	LAZY:待补充;IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	待补充;IntAct 有限记录;无记录 \| — \| —;无法获取
AGBL2	nucleolus	scored	4919	HIGH	SHORT_SCORED(4919); LAZY:IntAct 有限记录;无记录 \| — \| —; NO_HPA_DETAILS; PPI:ONLY_0_PARTNERS; NO_PUBMED_COUNTS	False	True	True	True	True	False	False	True	0	IntAct 有限记录;无记录 \| — \| —
