gene	current_path	in_queue	was_processed	has_harvest_packet	packet_path	missing_sources	report_status	report_lines	was_rejected_due_to_missing_harvest	needs_reharvest	needs_manual_review	reason
BICRAL	detail/nucleus-cytoplasm/BICRAL/BICRAL-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/BICRAL.json	NONE	scored	170	False	False	False	Report (170L), packet=True, missing modules=0
BIRC7	detail/nucleus-cytoplasm/BIRC7/BIRC7-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/BIRC7.json	NONE	scored	182	False	False	False	Report (182L), packet=True, missing modules=0
BLCAP	detail/nucleolus/BLCAP/BLCAP-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/BLCAP.json	NONE	scored	181	False	False	False	Report (181L), packet=True, missing modules=0
BLMH	detail/nuclear-body/BLMH/BLMH-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/BLMH.json	NONE	scored	180	False	False	False	Report (180L), packet=True, missing modules=0
BLTP3B	detail/nucleus-cytoplasm/BLTP3B/BLTP3B-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/BLTP3B.json	NONE	scored	159	False	False	False	Report (159L), packet=True, missing modules=0
BLVRB	detail/nucleus-cytoplasm/BLVRB/BLVRB-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/BLVRB.json	NONE	scored	186	False	False	False	Report (186L), packet=True, missing modules=0
BMP2K	detail/nuclear-speckle/BMP2K/BMP2K-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/BMP2K.json	NONE	scored	180	False	False	False	Report (180L), packet=True, missing modules=0
BMS1	detail/nucleolus/BMS1/BMS1-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/BMS1.json	NONE	scored	180	False	False	False	Report (180L), packet=True, missing modules=0
BNIP2	detail/nucleolus/BNIP2/BNIP2-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/BNIP2.json	NONE	scored	186	False	False	False	Report (186L), packet=True, missing modules=0
BOD1	detail/nucleoplasm/BOD1/BOD1-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/BOD1.json	NONE	scored	179	False	False	False	Report (179L), packet=True, missing modules=0
BOD1L1	detail/nucleoplasm/BOD1L1/BOD1L1-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/BOD1L1.json	NONE	scored	168	False	False	False	Report (168L), packet=True, missing modules=0
BOLA2	detail/nucleus-cytoplasm/BOLA2/BOLA2-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/BOLA2.json	NONE	scored	179	False	False	False	Report (179L), packet=True, missing modules=0
BPNT1	detail/nuclear-speckle/BPNT1/BPNT1-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/BPNT1.json	NONE	scored	179	False	False	False	Report (179L), packet=True, missing modules=0
BPNT2	detail/nucleus-cytoplasm/BPNT2/BPNT2-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/BPNT2.json	NONE	scored	182	False	False	False	Report (182L), packet=True, missing modules=0
BRCC3	detail/nucleus-cytoplasm/BRCC3/BRCC3-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/BRCC3.json	NONE	scored	171	False	False	False	Report (171L), packet=True, missing modules=0
BRI3	detail/nucleus-cytoplasm/BRI3/BRI3-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/BRI3.json	NONE	scored	161	False	False	False	Report (161L), packet=True, missing modules=0
BRIX1	detail/nucleolus/BRIX1/BRIX1-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/BRIX1.json	NONE	scored	164	False	False	False	Report (164L), packet=True, missing modules=0
BRK1	detail/nuclear-speckle/BRK1/BRK1-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/BRK1.json	NONE	scored	167	False	False	False	Report (167L), packet=True, missing modules=0
BRME1	detail/nucleoplasm/BRME1/BRME1-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/BRME1.json	NONE	scored	178	False	False	False	Report (178L), packet=True, missing modules=0
BROX	detail/nuclear-envelope/BROX/BROX-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/BROX.json	NONE	scored	184	False	False	False	Report (184L), packet=True, missing modules=0
BRPF3	detail/nucleoplasm/BRPF3/BRPF3-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/BRPF3.json	NONE	scored	182	False	False	False	Report (182L), packet=True, missing modules=0
BSPRY	detail/nucleoplasm/BSPRY/BSPRY-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/BSPRY.json	NONE	scored	175	False	False	False	Report (175L), packet=True, missing modules=0
BTBD1	detail/nucleoplasm/BTBD1/BTBD1-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/BTBD1.json	NONE	scored	181	False	False	False	Report (181L), packet=True, missing modules=0
BTBD18	detail/nucleoplasm/BTBD18/BTBD18-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/BTBD18.json	NONE	scored	164	False	False	False	Report (164L), packet=True, missing modules=0
BTBD3	detail/nucleoplasm/BTBD3/BTBD3-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/BTBD3.json	NONE	scored	182	False	False	False	Report (182L), packet=True, missing modules=0
BTF3L4	detail/nucleoplasm/BTF3L4/BTF3L4-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/BTF3L4.json	NONE	scored	177	False	False	False	Report (177L), packet=True, missing modules=0
BTNL9	detail/nuclear-envelope/BTNL9/BTNL9-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/BTNL9.json	NONE	scored	182	False	False	False	Report (182L), packet=True, missing modules=0
C10orf71	detail/nucleoplasm/C10orf71/C10orf71-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/C10orf71.json	NONE	scored	168	False	False	False	Report (168L), packet=True, missing modules=0
C10orf90	detail/nucleoplasm/C10orf90/C10orf90-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/C10orf90.json	NONE	scored	176	False	False	False	Report (176L), packet=True, missing modules=0
C11orf58	detail/nucleoplasm/C11orf58/C11orf58-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/C11orf58.json	NONE	scored	176	False	False	False	Report (176L), packet=True, missing modules=0
C11orf68	detail/nucleoplasm/C11orf68/C11orf68-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/C11orf68.json	NONE	scored	170	False	False	False	Report (170L), packet=True, missing modules=0
C14orf39	detail/nucleoplasm/C14orf39/C14orf39-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/C14orf39.json	NONE	scored	173	False	False	False	Report (173L), packet=True, missing modules=0
C19orf47	detail/nuclear-body/C19orf47/C19orf47-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/C19orf47.json	NONE	scored	174	False	False	False	Report (174L), packet=True, missing modules=0
C19orf84	detail/nucleoplasm/C19orf84/C19orf84-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/C19orf84.json	NONE	scored	158	False	False	False	Report (158L), packet=True, missing modules=0
C1orf146	detail/rejected/C1orf146/C1orf146-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/C1orf146.json	NONE	rejected	168	False	False	False	Report (168L), packet=True, missing modules=0
C1orf174	detail/nucleoplasm/C1orf174/C1orf174-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/C1orf174.json	NONE	scored	175	False	False	False	Report (175L), packet=True, missing modules=0
C1orf21	detail/nucleoplasm/C1orf21/C1orf21-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/C1orf21.json	NONE	scored	174	False	False	False	Report (174L), packet=True, missing modules=0
C1orf226	detail/nucleoplasm/C1orf226/C1orf226-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/C1orf226.json	NONE	scored	175	False	False	False	Report (175L), packet=True, missing modules=0
C1orf35	detail/nuclear-body/C1orf35/C1orf35-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/C1orf35.json	NONE	scored	183	False	False	False	Report (183L), packet=True, missing modules=0
C1orf52	detail/nucleoplasm/C1orf52/C1orf52-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/C1orf52.json	NONE	scored	172	False	False	False	Report (172L), packet=True, missing modules=0
C2CD4A	detail/nucleolus/C2CD4A/C2CD4A-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/C2CD4A.json	NONE	scored	179	False	False	False	Report (179L), packet=True, missing modules=0
C2CD4B	detail/nucleoplasm/C2CD4B/C2CD4B-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/C2CD4B.json	NONE	scored	177	False	False	False	Report (177L), packet=True, missing modules=0
C6orf52	detail/nuclear-body/C6orf52/C6orf52-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/C6orf52.json	NONE	scored	166	False	False	False	Report (166L), packet=True, missing modules=0
C6orf89	detail/nucleolus/C6orf89/C6orf89-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/C6orf89.json	NONE	scored	171	False	False	False	Report (171L), packet=True, missing modules=0
C7orf25	detail/nucleoplasm/C7orf25/C7orf25-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/C7orf25.json	NONE	scored	175	False	False	False	Report (175L), packet=True, missing modules=0
C8orf34	detail/nucleoplasm/C8orf34/C8orf34-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/C8orf34.json	NONE	scored	172	False	False	False	Report (172L), packet=True, missing modules=0
C8orf48	detail/nucleoplasm/C8orf48/C8orf48-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/C8orf48.json	NONE	scored	173	False	False	False	Report (173L), packet=True, missing modules=0
C8orf58	detail/nuclear-body/C8orf58/C8orf58-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/C8orf58.json	NONE	scored	165	False	False	False	Report (165L), packet=True, missing modules=0
C8orf76	detail/nucleoplasm/C8orf76/C8orf76-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/C8orf76.json	NONE	scored	177	False	False	False	Report (177L), packet=True, missing modules=0
CABCOCO1	detail/nucleoplasm/CABCOCO1/CABCOCO1-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/CABCOCO1.json	NONE	scored	180	False	False	False	Report (180L), packet=True, missing modules=0
CACNA1D	detail/rejected/CACNA1D/CACNA1D-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/CACNA1D.json	NONE	rejected	185	False	False	False	Report (185L), packet=True, missing modules=0
CACUL1	detail/nucleoplasm/CACUL1/CACUL1-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/CACUL1.json	NONE	scored	177	False	False	False	Report (177L), packet=True, missing modules=0
CADPS2	detail/nucleoplasm/CADPS2/CADPS2-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/CADPS2.json	NONE	scored	182	False	False	False	Report (182L), packet=True, missing modules=0
CAMK2N2	detail/nucleoplasm/CAMK2N2/CAMK2N2-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/CAMK2N2.json	NONE	scored	171	False	False	False	Report (171L), packet=True, missing modules=0
CAMKK1	detail/nucleoplasm/CAMKK1/CAMKK1-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/CAMKK1.json	NONE	scored	184	False	False	False	Report (184L), packet=True, missing modules=0
CAMLG	detail/nucleoplasm/CAMLG/CAMLG-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/CAMLG.json	NONE	scored	186	False	False	False	Report (186L), packet=True, missing modules=0
CAND2	detail/nuclear-body/CAND2/CAND2-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/CAND2.json	NONE	scored	183	False	False	False	Report (183L), packet=True, missing modules=0
CAPS2	detail/nucleolus/CAPS2/CAPS2-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/CAPS2.json	NONE	scored	196	False	False	False	Report (196L), packet=True, missing modules=0
CARD8	detail/rejected/CARD8/CARD8-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/CARD8.json	NONE	rejected	183	False	False	False	Report (183L), packet=True, missing modules=0
CARF	detail/rejected/CARF/CARF-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/CARF.json	NONE	rejected	177	False	False	False	Report (177L), packet=True, missing modules=0
CASD1	detail/nucleoplasm/CASD1/CASD1-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/CASD1.json	NONE	scored	187	False	False	False	Report (187L), packet=True, missing modules=0
CASKIN1	detail/nucleus-cytoplasm/CASKIN1/CASKIN1-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/CASKIN1.json	NONE	scored	200	False	False	False	Report (200L), packet=True, missing modules=0
CBLC	detail/rejected/CBLC/CBLC-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/CBLC.json	NONE	rejected	178	False	False	False	Report (178L), packet=True, missing modules=0
CBR3	detail/nucleus-cytoplasm/CBR3/CBR3-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/CBR3.json	NONE	scored	200	False	False	False	Report (200L), packet=True, missing modules=0
CC2D1B	detail/nucleoplasm/CC2D1B/CC2D1B-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/CC2D1B.json	NONE	scored	201	False	False	False	Report (201L), packet=True, missing modules=0
CCDC110	detail/nucleus-cytoplasm/CCDC110/CCDC110-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/CCDC110.json	NONE	scored	193	False	False	False	Report (193L), packet=True, missing modules=0
CCDC112	detail/nucleus-cytoplasm/CCDC112/CCDC112-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/CCDC112.json	NONE	scored	195	False	False	False	Report (195L), packet=True, missing modules=0
CCDC117	detail/nucleus-cytoplasm/CCDC117/CCDC117-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/CCDC117.json	NONE	scored	198	False	False	False	Report (198L), packet=True, missing modules=0
CCDC12	detail/nucleoplasm/CCDC12/CCDC12-evaluation.md	True	True	True	/Users/quii/Desktop/projects/TE-regulated proteins finding/protein_data/harvest_packets/CCDC12.json	NONE	scored	199	False	False	False	Report (199L), packet=True, missing modules=0
