global_index	batch_id	priority	gene	excel_sheets	has_any_report	duplicate_status	needs_harvest	needs_new_evaluation	current_path	target_category	target_path	worker_id	lock_path	stage_path	final_path	state	reason
111	23	P3	CBFB	研究很少	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CBFB.lock	audit_work/missing_gene_workers/worker_W1/batch_23/staged_reports/CBFB-evaluation.md	?	PENDING	NEW_EVAL
112	23	P3	CBLB	Sheet1	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CBLB.lock	audit_work/missing_gene_workers/worker_W1/batch_23/staged_reports/CBLB-evaluation.md	?	PENDING	NEW_EVAL
113	23	P3	CBR1	Sheet1	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CBR1.lock	audit_work/missing_gene_workers/worker_W1/batch_23/staged_reports/CBR1-evaluation.md	?	PENDING	NEW_EVAL
114	23	P3	CC2D1A	Sheet1	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CC2D1A.lock	audit_work/missing_gene_workers/worker_W1/batch_23/staged_reports/CC2D1A-evaluation.md	?	PENDING	NEW_EVAL
115	23	P3	CCAR2	Sheet1	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CCAR2.lock	audit_work/missing_gene_workers/worker_W1/batch_23/staged_reports/CCAR2-evaluation.md	?	PENDING	NEW_EVAL
116	24	P1	CCDC171	研究很多	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CCDC171.lock	audit_work/missing_gene_workers/worker_W1/batch_24/staged_reports/CCDC171-evaluation.md	?	PENDING	NEW_EVAL
117	24	P1	CCDC175	研究很多	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CCDC175.lock	audit_work/missing_gene_workers/worker_W1/batch_24/staged_reports/CCDC175-evaluation.md	?	PENDING	NEW_EVAL
118	24	P1	CCDC18	研究很多	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CCDC18.lock	audit_work/missing_gene_workers/worker_W1/batch_24/staged_reports/CCDC18-evaluation.md	?	PENDING	NEW_EVAL
119	24	P1	CCDC181	研究很多	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CCDC181.lock	audit_work/missing_gene_workers/worker_W1/batch_24/staged_reports/CCDC181-evaluation.md	?	PENDING	NEW_EVAL
120	24	P1	CCDC183	研究很多	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CCDC183.lock	audit_work/missing_gene_workers/worker_W1/batch_24/staged_reports/CCDC183-evaluation.md	?	PENDING	NEW_EVAL
121	25	P1	CCDC27	研究很多	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CCDC27.lock	audit_work/missing_gene_workers/worker_W1/batch_25/staged_reports/CCDC27-evaluation.md	?	PENDING	NEW_EVAL
122	25	P1	CCDC34	研究很多	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CCDC34.lock	audit_work/missing_gene_workers/worker_W1/batch_25/staged_reports/CCDC34-evaluation.md	?	PENDING	NEW_EVAL
123	25	P1	CCDC69	研究很多	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CCDC69.lock	audit_work/missing_gene_workers/worker_W1/batch_25/staged_reports/CCDC69-evaluation.md	?	PENDING	NEW_EVAL
124	25	P1	CCDC7	研究很多	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CCDC7.lock	audit_work/missing_gene_workers/worker_W1/batch_25/staged_reports/CCDC7-evaluation.md	?	PENDING	NEW_EVAL
125	25	P1	CCDC71	研究很多	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CCDC71.lock	audit_work/missing_gene_workers/worker_W1/batch_25/staged_reports/CCDC71-evaluation.md	?	PENDING	NEW_EVAL
126	26	P1	CCDC74B	研究很多	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CCDC74B.lock	audit_work/missing_gene_workers/worker_W1/batch_26/staged_reports/CCDC74B-evaluation.md	?	PENDING	NEW_EVAL
127	26	P1	CCSER2	研究很多	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CCSER2.lock	audit_work/missing_gene_workers/worker_W1/batch_26/staged_reports/CCSER2-evaluation.md	?	PENDING	NEW_EVAL
128	26	P3	CD34	研究很少	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CD34.lock	audit_work/missing_gene_workers/worker_W1/batch_26/staged_reports/CD34-evaluation.md	?	PENDING	NEW_EVAL
129	26	P3	CD72	Sheet1	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CD72.lock	audit_work/missing_gene_workers/worker_W1/batch_26/staged_reports/CD72-evaluation.md	?	PENDING	NEW_EVAL
130	26	P3	CD83	研究很少	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CD83.lock	audit_work/missing_gene_workers/worker_W1/batch_26/staged_reports/CD83-evaluation.md	?	PENDING	NEW_EVAL
131	27	P3	CDA	研究很少	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CDA.lock	audit_work/missing_gene_workers/worker_W1/batch_27/staged_reports/CDA-evaluation.md	?	PENDING	NEW_EVAL
132	27	P3	CDR2	Sheet1	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CDR2.lock	audit_work/missing_gene_workers/worker_W1/batch_27/staged_reports/CDR2-evaluation.md	?	PENDING	NEW_EVAL
133	27	P3	CDT1	研究很少	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CDT1.lock	audit_work/missing_gene_workers/worker_W1/batch_27/staged_reports/CDT1-evaluation.md	?	PENDING	NEW_EVAL
134	27	P3	CDX1	Sheet1	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CDX1.lock	audit_work/missing_gene_workers/worker_W1/batch_27/staged_reports/CDX1-evaluation.md	?	PENDING	NEW_EVAL
135	27	P3	CDX2	研究很少	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CDX2.lock	audit_work/missing_gene_workers/worker_W1/batch_27/staged_reports/CDX2-evaluation.md	?	PENDING	NEW_EVAL
136	28	P3	CEBPA	研究很少	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CEBPA.lock	audit_work/missing_gene_workers/worker_W1/batch_28/staged_reports/CEBPA-evaluation.md	?	PENDING	NEW_EVAL
137	28	P3	CEBPB	研究很少	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CEBPB.lock	audit_work/missing_gene_workers/worker_W1/batch_28/staged_reports/CEBPB-evaluation.md	?	PENDING	NEW_EVAL
138	28	P3	CEBPD	Sheet1	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CEBPD.lock	audit_work/missing_gene_workers/worker_W1/batch_28/staged_reports/CEBPD-evaluation.md	?	PENDING	NEW_EVAL
139	28	P3	CEBPE	Sheet1	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CEBPE.lock	audit_work/missing_gene_workers/worker_W1/batch_28/staged_reports/CEBPE-evaluation.md	?	PENDING	NEW_EVAL
140	28	P3	CEMP1	Sheet1	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CEMP1.lock	audit_work/missing_gene_workers/worker_W1/batch_28/staged_reports/CEMP1-evaluation.md	?	PENDING	NEW_EVAL
141	29	P3	CENPA	Sheet1	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CENPA.lock	audit_work/missing_gene_workers/worker_W1/batch_29/staged_reports/CENPA-evaluation.md	?	PENDING	NEW_EVAL
142	29	P3	CENPB	Sheet1	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CENPB.lock	audit_work/missing_gene_workers/worker_W1/batch_29/staged_reports/CENPB-evaluation.md	?	PENDING	NEW_EVAL
143	29	P3	CENPC	Sheet1	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CENPC.lock	audit_work/missing_gene_workers/worker_W1/batch_29/staged_reports/CENPC-evaluation.md	?	PENDING	NEW_EVAL
144	29	P3	CENPE	Sheet1	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CENPE.lock	audit_work/missing_gene_workers/worker_W1/batch_29/staged_reports/CENPE-evaluation.md	?	PENDING	NEW_EVAL
145	29	P3	CENPF	Sheet1	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CENPF.lock	audit_work/missing_gene_workers/worker_W1/batch_29/staged_reports/CENPF-evaluation.md	?	PENDING	NEW_EVAL
146	30	P3	CEP290	Sheet1	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CEP290.lock	audit_work/missing_gene_workers/worker_W1/batch_30/staged_reports/CEP290-evaluation.md	?	PENDING	NEW_EVAL
147	30	P3	CERS2	Sheet1	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CERS2.lock	audit_work/missing_gene_workers/worker_W1/batch_30/staged_reports/CERS2-evaluation.md	?	PENDING	NEW_EVAL
148	30	P3	CETN2	Sheet1	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CETN2.lock	audit_work/missing_gene_workers/worker_W1/batch_30/staged_reports/CETN2-evaluation.md	?	PENDING	NEW_EVAL
149	30	P3	CFL1	Sheet1	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CFL1.lock	audit_work/missing_gene_workers/worker_W1/batch_30/staged_reports/CFL1-evaluation.md	?	PENDING	NEW_EVAL
150	30	P3	CFL2	Sheet1	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CFL2.lock	audit_work/missing_gene_workers/worker_W1/batch_30/staged_reports/CFL2-evaluation.md	?	PENDING	NEW_EVAL
151	31	P3	CFLAR	Sheet1	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CFLAR.lock	audit_work/missing_gene_workers/worker_W1/batch_31/staged_reports/CFLAR-evaluation.md	?	PENDING	NEW_EVAL
152	31	P3	CGAS	研究很少	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CGAS.lock	audit_work/missing_gene_workers/worker_W1/batch_31/staged_reports/CGAS-evaluation.md	?	PENDING	NEW_EVAL
153	31	P3	CHEK2	研究很少	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CHEK2.lock	audit_work/missing_gene_workers/worker_W1/batch_31/staged_reports/CHEK2-evaluation.md	?	PENDING	NEW_EVAL
154	31	P3	CHM	Sheet1	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CHM.lock	audit_work/missing_gene_workers/worker_W1/batch_31/staged_reports/CHM-evaluation.md	?	PENDING	NEW_EVAL
155	31	P2	CHTF8	重新pa一下	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CHTF8.lock	audit_work/missing_gene_workers/worker_W1/batch_31/staged_reports/CHTF8-evaluation.md	?	PENDING	NEW_EVAL
156	32	P3	CHUK	Sheet1	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CHUK.lock	audit_work/missing_gene_workers/worker_W1/batch_32/staged_reports/CHUK-evaluation.md	?	PENDING	NEW_EVAL
157	32	P3	CIART	Sheet1	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CIART.lock	audit_work/missing_gene_workers/worker_W1/batch_32/staged_reports/CIART-evaluation.md	?	PENDING	NEW_EVAL
158	32	P3	CIC	研究很少	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CIC.lock	audit_work/missing_gene_workers/worker_W1/batch_32/staged_reports/CIC-evaluation.md	?	PENDING	NEW_EVAL
159	32	P3	CIDEC	Sheet1	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CIDEC.lock	audit_work/missing_gene_workers/worker_W1/batch_32/staged_reports/CIDEC-evaluation.md	?	PENDING	NEW_EVAL
160	32	P3	CIITA	研究很少	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CIITA.lock	audit_work/missing_gene_workers/worker_W1/batch_32/staged_reports/CIITA-evaluation.md	?	PENDING	NEW_EVAL
161	33	P3	CIP2A	Sheet1	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CIP2A.lock	audit_work/missing_gene_workers/worker_W1/batch_33/staged_reports/CIP2A-evaluation.md	?	PENDING	NEW_EVAL
162	33	P3	CKS1B	研究很少	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CKS1B.lock	audit_work/missing_gene_workers/worker_W1/batch_33/staged_reports/CKS1B-evaluation.md	?	PENDING	NEW_EVAL
163	33	P3	CKS2	Sheet1	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CKS2.lock	audit_work/missing_gene_workers/worker_W1/batch_33/staged_reports/CKS2-evaluation.md	?	PENDING	NEW_EVAL
164	33	P3	CLEC16A	Sheet1	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CLEC16A.lock	audit_work/missing_gene_workers/worker_W1/batch_33/staged_reports/CLEC16A-evaluation.md	?	PENDING	NEW_EVAL
165	33	P3	CLN6	Sheet1	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CLN6.lock	audit_work/missing_gene_workers/worker_W1/batch_33/staged_reports/CLN6-evaluation.md	?	PENDING	NEW_EVAL
166	34	P3	CLOCK	研究很少	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CLOCK.lock	audit_work/missing_gene_workers/worker_W1/batch_34/staged_reports/CLOCK-evaluation.md	?	PENDING	NEW_EVAL
167	34	P3	CLSPN	Sheet1	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CLSPN.lock	audit_work/missing_gene_workers/worker_W1/batch_34/staged_reports/CLSPN-evaluation.md	?	PENDING	NEW_EVAL
168	34	P3	COIL	研究很少	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/COIL.lock	audit_work/missing_gene_workers/worker_W1/batch_34/staged_reports/COIL-evaluation.md	?	PENDING	NEW_EVAL
169	34	P3	COP1	研究很少	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/COP1.lock	audit_work/missing_gene_workers/worker_W1/batch_34/staged_reports/COP1-evaluation.md	?	PENDING	NEW_EVAL
170	34	P3	CPA3	Sheet1	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CPA3.lock	audit_work/missing_gene_workers/worker_W1/batch_34/staged_reports/CPA3-evaluation.md	?	PENDING	NEW_EVAL
171	35	P3	CRABP2	Sheet1	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CRABP2.lock	audit_work/missing_gene_workers/worker_W1/batch_35/staged_reports/CRABP2-evaluation.md	?	PENDING	NEW_EVAL
172	35	P3	CREB3	Sheet1	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CREB3.lock	audit_work/missing_gene_workers/worker_W1/batch_35/staged_reports/CREB3-evaluation.md	?	PENDING	NEW_EVAL
173	35	P3	CREB3L1	Sheet1	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CREB3L1.lock	audit_work/missing_gene_workers/worker_W1/batch_35/staged_reports/CREB3L1-evaluation.md	?	PENDING	NEW_EVAL
174	35	P3	CREB3L2	Sheet1	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CREB3L2.lock	audit_work/missing_gene_workers/worker_W1/batch_35/staged_reports/CREB3L2-evaluation.md	?	PENDING	NEW_EVAL
175	35	P3	CREB3L3	Sheet1	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CREB3L3.lock	audit_work/missing_gene_workers/worker_W1/batch_35/staged_reports/CREB3L3-evaluation.md	?	PENDING	NEW_EVAL
176	36	P3	CREB5	Sheet1	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CREB5.lock	audit_work/missing_gene_workers/worker_W1/batch_36/staged_reports/CREB5-evaluation.md	?	PENDING	NEW_EVAL
177	36	P3	CREBBP	研究很少	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CREBBP.lock	audit_work/missing_gene_workers/worker_W1/batch_36/staged_reports/CREBBP-evaluation.md	?	PENDING	NEW_EVAL
178	36	P3	CREM	Sheet1	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CREM.lock	audit_work/missing_gene_workers/worker_W1/batch_36/staged_reports/CREM-evaluation.md	?	PENDING	NEW_EVAL
179	36	P3	CRIP1	Sheet1	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CRIP1.lock	audit_work/missing_gene_workers/worker_W1/batch_36/staged_reports/CRIP1-evaluation.md	?	PENDING	NEW_EVAL
180	36	P3	CRKL	Sheet1	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CRKL.lock	audit_work/missing_gene_workers/worker_W1/batch_36/staged_reports/CRKL-evaluation.md	?	PENDING	NEW_EVAL
181	37	P3	CRTC1	Sheet1	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CRTC1.lock	audit_work/missing_gene_workers/worker_W1/batch_37/staged_reports/CRTC1-evaluation.md	?	PENDING	NEW_EVAL
182	37	P3	CRTC2	Sheet1	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CRTC2.lock	audit_work/missing_gene_workers/worker_W1/batch_37/staged_reports/CRTC2-evaluation.md	?	PENDING	NEW_EVAL
183	37	P3	CRX	研究很少	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CRX.lock	audit_work/missing_gene_workers/worker_W1/batch_37/staged_reports/CRX-evaluation.md	?	PENDING	NEW_EVAL
184	37	P3	CRYBB2	Sheet1	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CRYBB2.lock	audit_work/missing_gene_workers/worker_W1/batch_37/staged_reports/CRYBB2-evaluation.md	?	PENDING	NEW_EVAL
185	37	P3	CSE1L	Sheet1	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CSE1L.lock	audit_work/missing_gene_workers/worker_W1/batch_37/staged_reports/CSE1L-evaluation.md	?	PENDING	NEW_EVAL
186	38	P3	CSTA	Sheet1	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CSTA.lock	audit_work/missing_gene_workers/worker_W1/batch_38/staged_reports/CSTA-evaluation.md	?	PENDING	NEW_EVAL
187	38	P3	CSTB	Sheet1	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CSTB.lock	audit_work/missing_gene_workers/worker_W1/batch_38/staged_reports/CSTB-evaluation.md	?	PENDING	NEW_EVAL
188	38	P3	CTBP2	Sheet1	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CTBP2.lock	audit_work/missing_gene_workers/worker_W1/batch_38/staged_reports/CTBP2-evaluation.md	?	PENDING	NEW_EVAL
189	38	P3	CTC1	Sheet1	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CTC1.lock	audit_work/missing_gene_workers/worker_W1/batch_38/staged_reports/CTC1-evaluation.md	?	PENDING	NEW_EVAL
190	38	P3	CTNND2	Sheet1	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CTNND2.lock	audit_work/missing_gene_workers/worker_W1/batch_38/staged_reports/CTNND2-evaluation.md	?	PENDING	NEW_EVAL
191	39	P3	CTSV	Sheet1	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CTSV.lock	audit_work/missing_gene_workers/worker_W1/batch_39/staged_reports/CTSV-evaluation.md	?	PENDING	NEW_EVAL
192	39	P1	CTTNBP2NL	研究很多	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CTTNBP2NL.lock	audit_work/missing_gene_workers/worker_W1/batch_39/staged_reports/CTTNBP2NL-evaluation.md	?	PENDING	NEW_EVAL
193	39	P1	CTXN1	研究很多	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CTXN1.lock	audit_work/missing_gene_workers/worker_W1/batch_39/staged_reports/CTXN1-evaluation.md	?	PENDING	NEW_EVAL
194	39	P3	CUL5	Sheet1	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CUL5.lock	audit_work/missing_gene_workers/worker_W1/batch_39/staged_reports/CUL5-evaluation.md	?	PENDING	NEW_EVAL
195	39	P3	CUX2	研究很少	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CUX2.lock	audit_work/missing_gene_workers/worker_W1/batch_39/staged_reports/CUX2-evaluation.md	?	PENDING	NEW_EVAL
196	40	P1	CYB5RL	研究很多	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CYB5RL.lock	audit_work/missing_gene_workers/worker_W1/batch_40/staged_reports/CYB5RL-evaluation.md	?	PENDING	NEW_EVAL
197	40	P3	CYFIP2	Sheet1	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CYFIP2.lock	audit_work/missing_gene_workers/worker_W1/batch_40/staged_reports/CYFIP2-evaluation.md	?	PENDING	NEW_EVAL
198	40	P3	CYGB	Sheet1	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CYGB.lock	audit_work/missing_gene_workers/worker_W1/batch_40/staged_reports/CYGB-evaluation.md	?	PENDING	NEW_EVAL
199	40	P3	CYLD	Sheet1	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CYLD.lock	audit_work/missing_gene_workers/worker_W1/batch_40/staged_reports/CYLD-evaluation.md	?	PENDING	NEW_EVAL
200	40	P1	CYSRT1	研究很多	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/CYSRT1.lock	audit_work/missing_gene_workers/worker_W1/batch_40/staged_reports/CYSRT1-evaluation.md	?	PENDING	NEW_EVAL
201	41	P2	Cenps	重新pa一下	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/Cenps.lock	audit_work/missing_gene_workers/worker_W1/batch_41/staged_reports/Cenps-evaluation.md	?	PENDING	NEW_EVAL
202	41	P2	Chmp4b	重新pa一下	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/Chmp4b.lock	audit_work/missing_gene_workers/worker_W1/batch_41/staged_reports/Chmp4b-evaluation.md	?	PENDING	NEW_EVAL
203	41	P3	DAB2	Sheet1	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/DAB2.lock	audit_work/missing_gene_workers/worker_W1/batch_41/staged_reports/DAB2-evaluation.md	?	PENDING	NEW_EVAL
204	41	P1	DALRD3	研究很多	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/DALRD3.lock	audit_work/missing_gene_workers/worker_W1/batch_41/staged_reports/DALRD3-evaluation.md	?	PENDING	NEW_EVAL
205	41	P3	DAP	研究很少	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/DAP.lock	audit_work/missing_gene_workers/worker_W1/batch_41/staged_reports/DAP-evaluation.md	?	PENDING	NEW_EVAL
206	42	P3	DAXX	研究很少	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/DAXX.lock	audit_work/missing_gene_workers/worker_W1/batch_42/staged_reports/DAXX-evaluation.md	?	PENDING	NEW_EVAL
207	42	P3	DAZL	研究很少	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/DAZL.lock	audit_work/missing_gene_workers/worker_W1/batch_42/staged_reports/DAZL-evaluation.md	?	PENDING	NEW_EVAL
208	42	P3	DBP	研究很少	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/DBP.lock	audit_work/missing_gene_workers/worker_W1/batch_42/staged_reports/DBP-evaluation.md	?	PENDING	NEW_EVAL
209	42	P1	DCAKD	研究很多	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/DCAKD.lock	audit_work/missing_gene_workers/worker_W1/batch_42/staged_reports/DCAKD-evaluation.md	?	PENDING	NEW_EVAL
210	42	P3	DCK	Sheet1	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/DCK.lock	audit_work/missing_gene_workers/worker_W1/batch_42/staged_reports/DCK-evaluation.md	?	PENDING	NEW_EVAL
211	43	P3	DCLK1	Sheet1	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/DCLK1.lock	audit_work/missing_gene_workers/worker_W1/batch_43/staged_reports/DCLK1-evaluation.md	?	PENDING	NEW_EVAL
212	43	P1	DCPH1	研究很多	False	OK	True	True	N/A	?	?	W1	audit_work/locks/missing_gene_evaluation/DCPH1.lock	audit_work/missing_gene_workers/worker_W1/batch_43/staged_reports/DCPH1-evaluation.md	?	PENDING	NEW_EVAL
