priority	gene	path	status	lines	chars	missing_sources	has_hpa	has_uniprot_go	has_pubmed	has_alphafold_pae	has_pdb_or_no_pdb	has_ppi	false_rejection_risk	needs_harvest	needs_reevaluate	recommended_next_action	reason
P1	PDXK	detail/rejected/PDXK/PDXK-evaluation.md	rejected	46	754	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	PTGS2	detail/rejected/PTGS2/PTGS2-evaluation.md	rejected	46	783	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	GADD45B	detail/rejected/GADD45B/GADD45B-evaluation.md	rejected	35	720	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 35L
P1	WEE1	detail/rejected/WEE1/WEE1-evaluation.md	rejected	40	887	HPA,PDB	False	False	True	False	False	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 40L
P1	NUF2	detail/rejected/NUF2/NUF2-evaluation.md	rejected	46	825	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	TINF2	detail/rejected/TINF2/TINF2-evaluation.md	rejected	46	819	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	RARB	detail/rejected/RARB/RARB-evaluation.md	rejected	46	795	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	SP9	detail/rejected/SP9/SP9-evaluation.md	rejected	46	796	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	AGL	detail/rejected/AGL/AGL-evaluation.md	rejected	20	272	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 20L
P2	SLX1A	detail/rejected/SLX1A/SLX1A-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	LIG3	detail/rejected/LIG3/LIG3-evaluation.md	rejected	39	733	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 39L
P1	PAPOLA	detail/rejected/PAPOLA/PAPOLA-evaluation.md	rejected	46	796	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	TBX6	detail/rejected/TBX6/TBX6-evaluation.md	rejected	46	776	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P2	SPIN2B	detail/rejected/SPIN2B/SPIN2B-evaluation.md	rejected	49	896		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	EMSY	detail/rejected/EMSY/EMSY-evaluation.md	rejected	37	681	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 37L
P1	THRA	detail/rejected/THRA/THRA-evaluation.md	rejected	46	768	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	TPI1	detail/rejected/TPI1/TPI1-evaluation.md	rejected	46	764	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	RACK1	detail/rejected/RACK1/RACK1-evaluation.md	rejected	40	891	HPA,PDB	False	False	True	False	False	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 40L
P1	TREX1	detail/rejected/TREX1/TREX1-evaluation.md	rejected	46	774	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	NEDD9	detail/rejected/NEDD9/NEDD9-evaluation.md	rejected	46	878	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P2	FAM76B	detail/rejected/FAM76B/FAM76B-evaluation.md	rejected	49	896		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	ZMPSTE24	detail/rejected/ZMPSTE24/ZMPSTE24-evaluation.md	rejected	46	802	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	PEPD	detail/rejected/PEPD/PEPD-evaluation.md	rejected	46	749	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P2	NUBP2	detail/rejected/NUBP2/NUBP2-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P2	SYCP2L	detail/rejected/SYCP2L/SYCP2L-evaluation.md	rejected	49	896		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	NIN	detail/rejected/NIN/NIN-evaluation.md	rejected	46	742	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	TP73	detail/rejected/TP73/TP73-evaluation.md	rejected	46	755	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	NFS1	detail/rejected/NFS1/NFS1-evaluation.md	rejected	46	763	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	PTCH2	detail/rejected/PTCH2/PTCH2-evaluation.md	rejected	46	751	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	PLOD2	detail/rejected/PLOD2/PLOD2-evaluation.md	rejected	46	789	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	ATE1	detail/rejected/ATE1/ATE1-evaluation.md	rejected	20	273	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 20L
P1	SESN1	detail/rejected/SESN1/SESN1-evaluation.md	rejected	46	750	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	TMPO	detail/rejected/TMPO/TMPO-evaluation.md	rejected	46	750	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	YBX2	detail/rejected/YBX2/YBX2-evaluation.md	rejected	46	778	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P2	NTAQ1	detail/rejected/NTAQ1/NTAQ1-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P2	METTL23	detail/rejected/METTL23/METTL23-evaluation.md	rejected	49	899		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	PPARGC1B	detail/rejected/PPARGC1B/PPARGC1B-evaluation.md	rejected	46	848	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	POU2F3	detail/rejected/POU2F3/POU2F3-evaluation.md	rejected	46	812	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	IGDCC3	detail/rejected/IGDCC3/IGDCC3-evaluation.md	rejected	26	406	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 26L
P1	FKBP5	detail/rejected/FKBP5/FKBP5-evaluation.md	rejected	22	320	PDB,PPI	True	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 22L
P1	ALX4	detail/rejected/ALX4/ALX4-evaluation.md	rejected	20	273	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 20L
P2	FAM9A	detail/rejected/FAM9A/FAM9A-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	ARRB1	detail/rejected/ARRB1/ARRB1-evaluation.md	rejected	20	275	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 20L
P1	SPAG5	detail/rejected/SPAG5/SPAG5-evaluation.md	rejected	46	773	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	KIAA1549	detail/rejected/KIAA1549/KIAA1549-evaluation.md	rejected	41	789	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 41L
P1	ARMC5	detail/rejected/ARMC5/ARMC5-evaluation.md	rejected	20	275	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 20L
P1	NFYA	detail/rejected/NFYA/NFYA-evaluation.md	rejected	46	821	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	TERF1	detail/rejected/TERF1/TERF1-evaluation.md	rejected	46	774	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	KHNYN	detail/rejected/KHNYN/KHNYN-evaluation.md	rejected	36	619	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 36L
P2	LYRM1	detail/rejected/LYRM1/LYRM1-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	TNIK	detail/rejected/TNIK/TNIK-evaluation.md	rejected	46	771	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	TFEC	detail/rejected/TFEC/TFEC-evaluation.md	rejected	46	760	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	MAML2	detail/rejected/MAML2/MAML2-evaluation.md	rejected	33	583	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 33L
P2	TATDN3	detail/rejected/TATDN3/TATDN3-evaluation.md	rejected	49	896		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P2	KNOP1	detail/rejected/KNOP1/KNOP1-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P2	UBXN7	detail/rejected/UBXN7/UBXN7-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	PKP2	detail/rejected/PKP2/PKP2-evaluation.md	rejected	46	752	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	UNG	detail/rejected/UNG/UNG-evaluation.md	rejected	46	760	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	TLE3	detail/rejected/TLE3/TLE3-evaluation.md	rejected	46	823	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	PADI4	detail/rejected/PADI4/PADI4-evaluation.md	rejected	46	811	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P2	TSPY2	detail/rejected/TSPY2/TSPY2-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P2	FAM53B	detail/rejected/FAM53B/FAM53B-evaluation.md	rejected	49	896		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	TRPM7	detail/rejected/TRPM7/TRPM7-evaluation.md	rejected	46	879	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	NPAT	detail/rejected/NPAT/NPAT-evaluation.md	rejected	46	827	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	HHEX	detail/rejected/HHEX/HHEX-evaluation.md	rejected	44	987	HPA,PDB	False	True	True	False	False	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 44L
P1	TLE4	detail/rejected/TLE4/TLE4-evaluation.md	rejected	46	823	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	RMI1	detail/rejected/RMI1/RMI1-evaluation.md	rejected	46	772	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	AMHR2	detail/rejected/AMHR2/AMHR2-evaluation.md	rejected	20	275	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 20L
P2	TSPY10	detail/rejected/TSPY10/TSPY10-evaluation.md	rejected	49	896		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	FRG2	detail/rejected/FRG2/FRG2-evaluation.md	rejected	22	324	PDB,PPI	True	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 22L
P1	E2F8	detail/rejected/E2F8/E2F8-evaluation.md	rejected	37	657	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 37L
P1	FDPS	detail/rejected/FDPS/FDPS-evaluation.md	rejected	22	302	PDB,PPI	True	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 22L
P2	TRAPPC12	detail/rejected/TRAPPC12/TRAPPC12-evaluation.md	rejected	49	902		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P2	FRG2B	detail/rejected/FRG2B/FRG2B-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	SIX6	detail/rejected/SIX6/SIX6-evaluation.md	rejected	46	785	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	NUTM1	detail/rejected/NUTM1/NUTM1-evaluation.md	rejected	46	821	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P2	Xlr5c	detail/rejected/Xlr5c/Xlr5c-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	POU4F1	detail/rejected/POU4F1/POU4F1-evaluation.md	rejected	46	812	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P2	DAZ1	detail/rejected/DAZ1/DAZ1-evaluation.md	rejected	49	890		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	E2F6	detail/rejected/E2F6/E2F6-evaluation.md	rejected	37	657	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 37L
P1	MAGI1	detail/rejected/MAGI1/MAGI1-evaluation.md	rejected	33	605	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 33L
P1	HEY2	detail/rejected/HEY2/HEY2-evaluation.md	rejected	44	987	HPA,PDB	False	True	True	False	False	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 44L
P1	HIP1	detail/rejected/HIP1/HIP1-evaluation.md	rejected	44	987	HPA,PDB	False	True	True	False	False	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 44L
P1	FOXH1	detail/rejected/FOXH1/FOXH1-evaluation.md	rejected	22	310	PDB,PPI	True	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 22L
P1	NEIL3	detail/rejected/NEIL3/NEIL3-evaluation.md	rejected	46	788	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	ITCH	detail/rejected/ITCH/ITCH-evaluation.md	rejected	40	890	HPA,PDB	False	False	True	False	False	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 40L
P1	UPK3A	detail/rejected/UPK3A/UPK3A-evaluation.md	rejected	46	735	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	MAML3	detail/rejected/MAML3/MAML3-evaluation.md	rejected	33	583	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 33L
P1	TTN	detail/rejected/TTN/TTN-evaluation.md	rejected	46	748	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	FBP2	detail/rejected/FBP2/FBP2-evaluation.md	rejected	22	300	PDB,PPI	True	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 22L
P2	TATDN2	detail/rejected/TATDN2/TATDN2-evaluation.md	rejected	49	896		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P2	MEIOB	detail/rejected/MEIOB/MEIOB-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	PAFAH1B1	detail/rejected/PAFAH1B1/PAFAH1B1-evaluation.md	rejected	46	884	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	UROS	detail/rejected/UROS/UROS-evaluation.md	rejected	46	767	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P2	UBXN6	detail/rejected/UBXN6/UBXN6-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	PITX3	detail/rejected/PITX3/PITX3-evaluation.md	rejected	46	816	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	SPAG4	detail/rejected/SPAG4/SPAG4-evaluation.md	rejected	46	744	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P2	Ssxa1	detail/rejected/Ssxa1/Ssxa1-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	KCTD15	detail/rejected/KCTD15/KCTD15-evaluation.md	rejected	39	739	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 39L
P1	JMJD1C	detail/rejected/JMJD1C/JMJD1C-evaluation.md	rejected	26	591	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 26L
P2	HARBI1	detail/rejected/HARBI1/HARBI1-evaluation.md	rejected	49	896		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	MUS81	detail/rejected/MUS81/MUS81-evaluation.md	rejected	33	582	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 33L
P1	MKI67	detail/rejected/MKI67/MKI67-evaluation.md	rejected	33	569	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 33L
P1	SYNE1	detail/rejected/SYNE1/SYNE1-evaluation.md	rejected	46	843	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	POU2F2	detail/rejected/POU2F2/POU2F2-evaluation.md	rejected	46	813	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	SLFN11	detail/rejected/SLFN11/SLFN11-evaluation.md	rejected	46	769	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P2	ERFL	detail/rejected/ERFL/ERFL-evaluation.md	rejected	49	890		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	FKBP4	detail/rejected/FKBP4/FKBP4-evaluation.md	rejected	22	310	PDB,PPI	True	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 22L
P1	TWIST2	detail/rejected/TWIST2/TWIST2-evaluation.md	rejected	46	838	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	SOX5	detail/rejected/SOX5/SOX5-evaluation.md	rejected	46	806	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	YBX3	detail/rejected/YBX3/YBX3-evaluation.md	rejected	46	778	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	LIPA	detail/rejected/LIPA/LIPA-evaluation.md	rejected	41	866	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 41L
P1	TXNL1	detail/rejected/TXNL1/TXNL1-evaluation.md	rejected	46	780	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P2	EDRF1	detail/rejected/EDRF1/EDRF1-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	SAMD4A	detail/rejected/SAMD4A/SAMD4A-evaluation.md	rejected	46	761	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P2	URGCP	detail/rejected/URGCP/URGCP-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	SHF	detail/rejected/SHF/SHF-evaluation.md	rejected	46	770	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	AICDA	detail/rejected/AICDA/AICDA-evaluation.md	rejected	20	276	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 20L
P1	SND1	detail/rejected/SND1/SND1-evaluation.md	rejected	46	792	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	EMG1	detail/rejected/EMG1/EMG1-evaluation.md	rejected	41	764	PDB,PPI	True	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 41L
P1	SMUG1	detail/rejected/SMUG1/SMUG1-evaluation.md	rejected	46	868	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	FUT8	detail/rejected/FUT8/FUT8-evaluation.md	rejected	22	317	PDB,PPI	True	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 22L
P1	AMD1	detail/rejected/AMD1/AMD1-evaluation.md	rejected	20	273	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 20L
P1	E2F7	detail/rejected/E2F7/E2F7-evaluation.md	rejected	37	657	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 37L
P1	TOLLIP	detail/rejected/TOLLIP/TOLLIP-evaluation.md	rejected	46	768	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	NEIL2	detail/rejected/NEIL2/NEIL2-evaluation.md	rejected	46	789	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	STAB1	detail/rejected/STAB1/STAB1-evaluation.md	rejected	46	752	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	HAND1	detail/rejected/HAND1/HAND1-evaluation.md	rejected	44	992	HPA,PDB	False	True	True	False	False	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 44L
P1	KANSL1	detail/rejected/KANSL1/KANSL1-evaluation.md	rejected	39	797	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 39L
P1	MRTFA	detail/rejected/MRTFA/MRTFA-evaluation.md	rejected	33	577	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 33L
P1	SPIN1	detail/rejected/SPIN1/SPIN1-evaluation.md	rejected	46	756	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P2	FRG2C	detail/rejected/FRG2C/FRG2C-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	ASS1	detail/rejected/ASS1/ASS1-evaluation.md	rejected	20	273	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 20L
P1	KLRB1	detail/rejected/KLRB1/KLRB1-evaluation.md	rejected	41	835	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 41L
P2	PNCK	detail/rejected/PNCK/PNCK-evaluation.md	rejected	49	890		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	NEFH	detail/rejected/NEFH/NEFH-evaluation.md	rejected	46	764	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	RYR2	detail/rejected/RYR2/RYR2-evaluation.md	rejected	46	764	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	MACC1	detail/rejected/MACC1/MACC1-evaluation.md	rejected	33	572	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 33L
P1	PRKRA	detail/rejected/PRKRA/PRKRA-evaluation.md	rejected	46	882	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	WIPI2	detail/rejected/WIPI2/WIPI2-evaluation.md	rejected	46	789	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	PASK	detail/rejected/PASK/PASK-evaluation.md	rejected	46	783	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	TRAF4	detail/rejected/TRAF4/TRAF4-evaluation.md	rejected	46	773	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	NDC80	detail/rejected/NDC80/NDC80-evaluation.md	rejected	46	776	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	PHGDH	detail/rejected/PHGDH/PHGDH-evaluation.md	rejected	46	772	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	RCC1	detail/rejected/RCC1/RCC1-evaluation.md	rejected	46	776	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P2	TSPY4	detail/rejected/TSPY4/TSPY4-evaluation.md	rejected	49	893		True	True	True	True	True	True	False	True	True	HARVEST_AND_UPGRADE	thin rejected 49L
P1	ZW10	detail/rejected/ZW10/ZW10-evaluation.md	rejected	46	761	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
P1	SREBF1	detail/rejected/SREBF1/SREBF1-evaluation.md	rejected	46	808	HPA,PDB,PPI	False	True	True	False	False	False	False	True	True	HARVEST_AND_UPGRADE	thin rejected 46L
